Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",16.00,16.00,16.00,16.00,600
KUKZ,"Kakuzi Plc
",320.00,320.00,320.00,310.00,400
KAPC,"Kapchorua Tea Kenya Plc
",79.50,79.50,79.50,79.50,300
LIMT,"Limuru Tea Plc
",554.00,554.00,554.00,554.00,-
SASN,"Sasini Plc
",19.75,20.90,20.55,20.65,400
WTK,"Williamson Tea Kenya Plc
",150.00,156.00,152.75,151.50,800
CGEN,"Car and General (K) Ltd
",26.45,26.45,26.45,25.50,100
ABSA,"ABSA Bank Kenya Plc
",11.30,11.80,11.50,11.80,"174,000"
BKG,"BK Group Plc
",30.85,30.85,30.85,30.85,-
COOP,"Co-operative Bank of Kenya Ltd
",15.00,15.75,15.30,15.55,"65,200"
DTK,"Diamond Trust Bank Kenya Ltd
",152.00,152.00,152.00,150.00,100
EQTY,"Equity Group Holdings Plc
",42.00,42.50,42.20,42.50,"3,748,400"
HFCK,"HF Group Ltd
",6.26,6.88,6.50,6.52,"16,600"
IMH,"I & M Holdings Plc
",95.00,95.00,95.00,95.50,100
KCB,"KCB Group Plc
",42.55,43.80,42.75,43.45,"901,300"
NBK,"National Bank of Kenya Ltd
",5.70,5.74,5.70,5.66,"9,800"
NCBA,"NCBA Group Plc
",39.50,40.00,39.85,39.50,"86,800"
SBIC,"Stanbic Holdings Plc
",91.50,94.75,91.75,94.25,"1,800"
SCBK,"Standard Chartered Bank Kenya Ltd
",200.00,205.00,204.00,204.25,"58,500"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.10,1.20,1.13,1.15,"47,000"
XPRS,"Express Kenya Plc
",7.94,7.94,7.94,7.94,-
KQ,"Kenya Airways Plc
",8.10,8.90,8.24,8.42,"28,700"
LKL,"Longhorn Publishers Plc
",5.14,5.20,5.18,5.14,"206,200"
NBV,"Nairobi Business Ventures Ltd
",0.91,0.91,0.91,0.91,-
NMG,"Nation Media Group Plc
",68.00,70.00,68.25,68.00,"7,900"
SMER,"Sameer Africa Plc
",2.20,2.20,2.20,2.14,"5,000"
SGL,"Standard Group Plc
",28.50,31.35,28.75,28.50,"1,000"
TPSE,"TPS Eastern Africa (Serena) Ltd
",23.00,23.00,23.00,22.75,"1,000"
UCHM,"Uchumi Supermarket Plc
",0.70,0.80,0.70,0.73,"105,300"
SCAN,"WPP ScanGroup Plc
",12.50,13.50,12.75,12.80,"5,100"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",140.00,140.00,140.00,132.25,300
CRWN,"Crown Paints Kenya Plc
",80.50,81.00,80.75,80.50,"2,000"
CABL,"East African Cables Plc
",3.10,3.30,3.16,3.20,"7,700"
PORT,"East African Portland Cement Ltd
",15.50,15.50,15.50,15.50,-
KENO,"KenolKobil Ltd
",21.65,23.00,22.00,21.90,"15,300"
KEGN,"Kenya Electricity Generating Company Plc
",6.50,6.82,6.54,6.50,"82,700"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",5.18,5.30,5.20,5.20,"4,512,800"
TOTL,"TotalEnergies Marketing Kenya Plc
",31.00,31.50,31.10,31.60,"4,000"
UMME,"Umeme Ltd
",7.00,7.00,7.00,7.00,"1,500"
BRIT,"Britam Holdings Plc
",9.50,9.96,9.84,9.50,"17,100"
CIC,"CIC Insurance Group Ltd
",4.12,4.35,4.20,4.23,"56,100"
JUB,"Jubilee Holdings Ltd
",425.00,425.00,425.00,425.00,200
KNRE,"Kenya Re-Insurance Corporation Ltd
",14.20,14.95,14.25,14.30,"25,300"
LBTY,"Liberty Kenya Holdings Ltd
",12.00,12.00,12.00,12.00,-
SLAM,"Sanlam Kenya Plc
",22.50,25.75,23.55,23.60,"7,700"
CTUM,"Centum Investment Company Plc
",33.00,34.00,33.30,33.60,"42,500"
HAFR,"Home Afrika Ltd
",0.59,0.66,0.62,0.64,"125,200"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.80,2.80,2.80,2.80,-
TCL,"Trans-Century Plc
",3.15,3.15,3.14,3.29,"1,300"
NSE,"Nairobi Securities Exchange Plc
",15.00,15.05,15.00,15.05,"9,300"
AMAC,"Africa Mega Agricorp Plc
",14.00,14.00,14.00,14.00,-
BOC,"BOC Kenya Plc
",81.25,81.25,81.25,74.75,100
BAT,"British American Tobacco Kenya Plc
",640.00,640.00,640.00,640.00,-
CARB,"Carbacid Investments Plc
",9.50,10.25,9.82,10.05,"32,800"
EABL,"East African Breweries Ltd
",205.00,219.00,205.00,210.25,"229,400"
FTGH,"Flame Tree Group Holdings Ltd
",2.30,2.50,2.35,2.29,"10,200"
MSC,"Mumias Sugar Company Ltd
",0.64,0.68,0.65,0.66,"228,100"
UNGA,"Unga Group Ltd
",36.25,36.25,36.25,36.25,-
SCOM,"Safaricom Plc
",25.90,26.90,26.05,26.10,"10,594,400"
GLD,"ABSA NewGold ETF
","1,255.00","1,255.00","1,255.00","1,255.00",-
^N20I,"NSE 20-Share Index
","3,047.35","3,047.35","3,047.35","3,045.40",-
^N25I,"NSE 25-Share Index
","3,969.90","3,969.90","3,969.90","4,003.18",-
^NASI,"NSE All-Share Index
",156.63,156.63,156.63,157.29,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,861.10","1,861.10","1,861.10","1,874.96",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,600.00","1,600.00","1,600.00","1,610.32",-
