Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",15.85,16.00,15.95,16.00,"1,100"
KUKZ,"Kakuzi Plc
",320.00,320.00,320.00,320.00,-
KAPC,"Kapchorua Tea Kenya Plc
",79.50,79.50,79.50,79.50,400
LIMT,"Limuru Tea Plc
",554.00,554.00,554.00,554.00,-
SASN,"Sasini Plc
",19.00,20.80,19.00,19.00,"25,200"
WTK,"Williamson Tea Kenya Plc
",155.00,155.00,155.00,155.00,300
CGEN,"Car and General (K) Ltd
",24.00,24.10,24.00,24.10,"14,600"
ABSA,"ABSA Bank Kenya Plc
",11.45,11.80,11.70,11.45,"151,400"
BKG,"BK Group Plc
",30.85,30.85,30.85,30.85,-
COOP,"Co-operative Bank of Kenya Ltd
",14.65,15.20,14.90,15.20,"1,279,300"
DTK,"Diamond Trust Bank Kenya Ltd
",151.00,151.75,151.25,150.75,200
EQTY,"Equity Group Holdings Plc
",41.75,42.50,42.00,42.20,"2,071,200"
HFCK,"HF Group Ltd
",6.20,6.50,6.24,6.56,"6,500"
IMH,"I & M Holdings Plc
",95.00,95.00,95.00,95.50,300
KCB,"KCB Group Plc
",41.00,42.20,41.70,42.65,"1,123,200"
NBK,"National Bank of Kenya Ltd
",5.74,6.10,5.98,5.78,"15,500"
NCBA,"NCBA Group Plc
",40.00,40.90,40.35,40.00,"216,000"
SBIC,"Stanbic Holdings Plc
",91.00,94.75,91.25,94.25,"39,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",190.00,200.00,195.25,200.00,"31,700"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.10,1.20,1.19,1.18,"5,200"
XPRS,"Express Kenya Plc
",7.94,7.94,7.94,7.94,-
KQ,"Kenya Airways Plc
",8.10,8.50,8.38,8.38,"10,700"
LKL,"Longhorn Publishers Plc
",5.30,5.60,5.38,5.12,"125,900"
NBV,"Nairobi Business Ventures Ltd
",0.90,0.90,0.90,1.00,"5,500"
NMG,"Nation Media Group Plc
",65.00,66.00,65.00,65.25,"70,200"
SMER,"Sameer Africa Plc
",2.20,2.35,2.20,2.22,"12,700"
SGL,"Standard Group Plc
",28.30,28.30,28.30,28.30,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",22.10,24.30,22.80,22.50,"1,800"
UCHM,"Uchumi Supermarket Plc
",0.65,0.71,0.68,0.71,"2,000"
SCAN,"WPP ScanGroup Plc
",13.00,13.50,13.15,13.50,"3,200"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",140.00,140.00,140.00,130.00,100
CRWN,"Crown Paints Kenya Plc
",80.50,80.50,80.50,83.75,"1,500"
CABL,"East African Cables Plc
",3.20,3.30,3.29,3.29,"11,600"
PORT,"East African Portland Cement Ltd
",15.50,15.50,15.50,15.50,-
KENO,"KenolKobil Ltd
",22.00,22.00,22.00,22.00,-
KEGN,"Kenya Electricity Generating Company Plc
",6.30,6.80,6.58,6.40,"147,200"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",5.00,5.20,5.02,5.18,"1,272,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",31.00,31.95,31.40,31.50,"1,200"
UMME,"Umeme Ltd
",6.78,7.00,6.98,6.84,"8,700"
BRIT,"Britam Holdings Plc
",9.40,9.98,9.60,9.82,"98,900"
CIC,"CIC Insurance Group Ltd
",4.10,4.40,4.16,4.19,"137,800"
