Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",16.00,16.00,16.00,16.00,-
KUKZ,"Kakuzi Plc
",310.00,310.00,310.00,310.00,-
KAPC,"Kapchorua Tea Kenya Plc
",79.50,79.50,79.50,79.50,-
LIMT,"Limuru Tea Plc
",554.00,554.00,554.00,554.00,-
SASN,"Sasini Plc
",19.00,20.65,20.10,20.50,"16,300"
WTK,"Williamson Tea Kenya Plc
",148.00,148.00,148.00,160.00,"1,000"
CGEN,"Car and General (K) Ltd
",25.00,25.00,25.00,25.15,"6,600"
ABSA,"ABSA Bank Kenya Plc
",11.80,11.95,11.85,11.90,"510,900"
BKG,"BK Group Plc
",30.85,30.85,30.85,28.05,200
COOP,"Co-operative Bank of Kenya Ltd
",15.55,15.90,15.55,15.60,"147,700"
DTK,"Diamond Trust Bank Kenya Ltd
",150.00,150.00,150.00,151.50,"1,800"
EQTY,"Equity Group Holdings Plc
",42.50,43.00,42.55,42.85,"1,913,100"
HFCK,"HF Group Ltd
",6.20,6.84,6.62,6.24,"24,900"
IMH,"I & M Holdings Plc
",95.00,95.00,95.00,95.00,-
KCB,"KCB Group Plc
",43.50,43.90,43.75,43.80,"521,800"
NBK,"National Bank of Kenya Ltd
",5.60,6.20,5.70,5.78,"8,900"
NCBA,"NCBA Group Plc
",38.90,39.45,39.00,38.85,"461,500"
SBIC,"Stanbic Holdings Plc
",92.00,92.00,92.00,93.50,"1,600"
SCBK,"Standard Chartered Bank Kenya Ltd
",200.00,205.75,205.25,204.75,"6,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.10,1.24,1.11,1.13,"5,500"
XPRS,"Express Kenya Plc
",8.00,8.00,8.00,8.00,100
KQ,"Kenya Airways Plc
",8.30,8.90,8.68,8.96,"34,000"
LKL,"Longhorn Publishers Plc
",5.00,5.16,5.00,4.91,"11,600"
NBV,"Nairobi Business Ventures Ltd
",1.00,1.00,1.00,0.91,"3,100"
NMG,"Nation Media Group Plc
",68.50,70.00,69.00,69.75,"22,200"
SMER,"Sameer Africa Plc
",2.10,2.10,2.10,1.95,100
SGL,"Standard Group Plc
",28.50,28.50,28.50,27.70,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",23.25,23.25,23.25,23.75,600
UCHM,"Uchumi Supermarket Plc
",0.71,0.76,0.73,0.78,"74,900"
SCAN,"WPP ScanGroup Plc
",12.80,12.80,12.80,12.80,"3,700"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",131.25,131.25,131.25,131.25,-
CRWN,"Crown Paints Kenya Plc
",80.50,80.50,80.50,80.50,500
CABL,"East African Cables Plc
",3.10,3.34,3.12,3.10,"3,500"
PORT,"East African Portland Cement Ltd
",15.50,15.50,15.50,15.50,-
KENO,"KenolKobil Ltd
",21.50,22.00,21.50,21.50,"39,500"
KEGN,"Kenya Electricity Generating Company Plc
",6.50,6.82,6.62,6.74,"172,900"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",5.10,5.22,5.20,5.16,"1,219,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",31.00,32.00,31.15,31.40,"9,700"
UMME,"Umeme Ltd
",7.00,7.16,7.00,7.12,"43,600"
BRIT,"Britam Holdings Plc
",9.20,9.60,9.50,9.50,"26,800"
CIC,"CIC Insurance Group Ltd
",4.10,4.40,4.26,4.29,"38,400"
JUB,"Jubilee Holdings Ltd
",426.00,426.00,426.00,426.00,"1,600"
KNRE,"Kenya Re-Insurance Corporation Ltd
",14.10,14.20,14.15,14.20,"12,700"
LBTY,"Liberty Kenya Holdings Ltd
",11.20,12.20,11.30,12.15,"7,200"
SLAM,"Sanlam Kenya Plc
",23.55,24.00,23.95,23.55,"1,400"
CTUM,"Centum Investment Company Plc
",34.00,34.50,34.00,34.20,"163,600"
