Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",17.30,17.30,17.30,17.30,-
KUKZ,"Kakuzi Plc
",310.00,310.00,310.00,310.00,-
KAPC,"Kapchorua Tea Kenya Plc
",73.00,73.00,73.00,71.00,100
LIMT,"Limuru Tea Plc
",554.00,554.00,554.00,554.00,-
SASN,"Sasini Plc
",20.00,21.00,20.00,19.10,"5,500"
WTK,"Williamson Tea Kenya Plc
",146.50,146.50,146.50,146.50,-
CGEN,"Car and General (K) Ltd
",23.00,23.00,23.00,23.00,-
ABSA,"ABSA Bank Kenya Plc
",11.45,12.00,11.50,11.45,"3,320,600"
BKG,"BK Group Plc
",33.00,33.00,33.00,33.00,-
COOP,"Co-operative Bank of Kenya Ltd
",15.20,16.00,15.55,15.45,"115,200"
DTK,"Diamond Trust Bank Kenya Ltd
",149.50,150.00,149.75,149.75,"17,400"
EQTY,"Equity Group Holdings Plc
",41.55,43.00,42.55,41.05,"83,700"
HFCK,"HF Group Ltd
",6.90,7.00,6.96,6.66,"48,000"
IMH,"I & M Holdings Plc
",93.75,93.75,93.75,93.75,-
KCB,"KCB Group Plc
",41.30,43.00,42.10,41.05,"1,611,200"
NBK,"National Bank of Kenya Ltd
",5.60,5.98,5.70,5.70,"37,400"
NCBA,"NCBA Group Plc
",35.00,36.10,35.90,34.90,"102,800"
SBIC,"Stanbic Holdings Plc
",90.00,92.00,91.75,90.00,"3,400"
SCBK,"Standard Chartered Bank Kenya Ltd
",194.00,200.00,195.00,197.00,"7,000"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.23,1.30,1.28,1.24,"3,300"
XPRS,"Express Kenya Plc
",7.40,7.40,7.40,7.40,-
KQ,"Kenya Airways Plc
",8.80,9.00,8.90,8.82,"163,700"
LKL,"Longhorn Publishers Plc
",4.80,4.90,4.90,4.75,"202,900"
NBV,"Nairobi Business Ventures Ltd
",0.97,1.00,0.99,1.03,200
NMG,"Nation Media Group Plc
",62.00,67.50,62.25,63.00,"62,400"
SMER,"Sameer Africa Plc
",2.09,2.10,2.10,2.16,"7,200"
SGL,"Standard Group Plc
",28.45,28.45,28.40,28.50,"2,000"
TPSE,"TPS Eastern Africa (Serena) Ltd
",22.55,23.00,22.60,22.10,"3,100"
UCHM,"Uchumi Supermarket Plc
",0.80,0.85,0.80,0.83,"76,000"
SCAN,"WPP ScanGroup Plc
",13.50,13.50,13.50,13.50,-
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",129.00,129.00,129.00,129.00,"149,800"
CRWN,"Crown Paints Kenya Plc
",80.50,80.50,80.50,80.25,500
CABL,"East African Cables Plc
",2.80,3.00,2.96,3.06,"11,500"
PORT,"East African Portland Cement Ltd
",15.50,15.55,15.50,15.50,400
KENO,"KenolKobil Ltd
",21.25,21.50,21.50,21.00,"959,700"
KEGN,"Kenya Electricity Generating Company Plc
",6.80,6.98,6.84,6.80,"139,700"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",4.64,5.12,4.95,4.71,"1,445,700"
TOTL,"TotalEnergies Marketing Kenya Plc
",28.50,28.90,28.65,28.85,"3,500"
UMME,"Umeme Ltd
",7.12,7.12,7.12,7.12,-
BRIT,"Britam Holdings Plc
",9.50,10.00,9.90,9.84,"36,600"
CIC,"CIC Insurance Group Ltd
",4.21,4.45,4.41,4.40,"114,000"
JUB,"Jubilee Holdings Ltd
",430.00,430.00,430.00,430.00,400
KNRE,"Kenya Re-Insurance Corporation Ltd
",14.00,14.70,14.00,14.40,"333,200"
LBTY,"Liberty Kenya Holdings Ltd
",12.10,12.15,12.10,12.00,200
SLAM,"Sanlam Kenya Plc
",25.85,25.85,25.85,25.85,-
CTUM,"Centum Investment Company Plc
",35.00,37.40,36.95,35.05,"118,800"
HAFR,"Home Afrika Ltd
",0.65,0.69,0.66,0.69,"46,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.80,2.80,2.79,2.79,100
TCL,"Trans-Century Plc
",3.40,3.40,3.39,3.39,"1,800"
NSE,"Nairobi Securities Exchange Plc
",13.95,14.20,13.00,14.10,"42,700"
AMAC,"Africa Mega Agricorp Plc
",14.00,14.00,14.00,14.00,-
BOC,"BOC Kenya Plc
",80.00,80.00,80.00,82.50,100
BAT,"British American Tobacco Kenya Plc
",600.00,600.00,600.00,600.00,-
CARB,"Carbacid Investments Plc
",10.00,10.00,10.00,9.60,900
EABL,"East African Breweries Ltd
",210.00,215.00,212.50,211.00,"37,900"
FTGH,"Flame Tree Group Holdings Ltd
",2.60,2.60,2.60,2.58,"56,700"
MSC,"Mumias Sugar Company Ltd
",0.59,0.62,0.59,0.60,"244,500"
UNGA,"Unga Group Ltd
",35.50,37.50,36.00,38.25,"1,200"
SCOM,"Safaricom Plc
",26.10,27.00,26.50,26.00,"20,158,100"
GLD,"ABSA NewGold ETF
","1,255.00","1,255.00","1,255.00","1,255.00",-
^N20I,"NSE 20-Share Index
","3,004.88","3,004.88","3,004.88","2,972.79",-
^N25I,"NSE 25-Share Index
","3,999.21","3,999.21","3,999.21","3,933.45",-
^NASI,"NSE All-Share Index
",157.85,157.85,157.85,155.49,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,868.10","1,868.10","1,868.10","1,833.52",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,607.39","1,607.39","1,607.39","1,577.08",-
