Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",16.00,16.00,16.00,16.00,300
KUKZ,"Kakuzi Plc
",310.00,310.00,310.00,310.00,-
KAPC,"Kapchorua Tea Kenya Plc
",79.50,79.50,79.50,78.00,100
LIMT,"Limuru Tea Plc
",554.00,554.00,554.00,554.00,-
SASN,"Sasini Plc
",20.50,20.95,20.55,20.65,500
WTK,"Williamson Tea Kenya Plc
",146.00,148.00,146.75,146.25,"3,600"
CGEN,"Car and General (K) Ltd
",23.00,25.25,24.15,25.00,200
ABSA,"ABSA Bank Kenya Plc
",11.95,12.10,12.00,12.20,"608,400"
BKG,"BK Group Plc
",28.05,28.05,28.05,31.00,"1,000,000"
COOP,"Co-operative Bank of Kenya Ltd
",15.55,16.00,15.85,15.90,"942,900"
DTK,"Diamond Trust Bank Kenya Ltd
",152.00,152.25,152.00,151.75,"2,900"
EQTY,"Equity Group Holdings Plc
",42.50,42.95,42.85,42.85,"2,485,000"
HFCK,"HF Group Ltd
",6.20,6.60,6.44,6.52,"35,300"
IMH,"I & M Holdings Plc
",95.00,95.00,95.00,95.00,"20,300"
KCB,"KCB Group Plc
",43.60,44.00,43.90,43.60,"3,247,000"
NBK,"National Bank of Kenya Ltd
",5.84,6.36,5.98,6.12,"32,300"
NCBA,"NCBA Group Plc
",38.00,38.50,38.15,38.00,"335,800"
SBIC,"Stanbic Holdings Plc
",91.50,93.00,92.00,92.00,"1,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",200.00,206.00,205.75,205.75,"40,800"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.10,1.20,1.12,1.15,"49,500"
XPRS,"Express Kenya Plc
",8.00,8.00,8.00,8.00,-
KQ,"Kenya Airways Plc
",8.80,9.50,8.98,9.38,"20,500"
LKL,"Longhorn Publishers Plc
",4.80,5.20,4.96,5.00,"53,000"
NBV,"Nairobi Business Ventures Ltd
",0.96,1.00,0.96,1.05,"12,900"
NMG,"Nation Media Group Plc
",68.00,71.00,69.00,67.25,"19,600"
SMER,"Sameer Africa Plc
",1.95,2.20,2.04,2.14,"7,400"
SGL,"Standard Group Plc
",27.00,28.60,27.70,28.60,500
TPSE,"TPS Eastern Africa (Serena) Ltd
",23.25,23.25,23.25,23.25,600
UCHM,"Uchumi Supermarket Plc
",0.76,0.80,0.76,0.84,"42,300"
SCAN,"WPP ScanGroup Plc
",12.80,13.70,12.85,13.00,"1,600"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",132.00,132.00,132.00,132.00,"4,500"
CRWN,"Crown Paints Kenya Plc
",80.50,80.50,80.50,80.50,500
CABL,"East African Cables Plc
",2.81,3.41,3.10,3.10,"19,000"
PORT,"East African Portland Cement Ltd
",15.50,15.50,15.50,15.50,-
KENO,"KenolKobil Ltd
",21.25,21.50,21.50,21.50,"1,356,300"
KEGN,"Kenya Electricity Generating Company Plc
",6.56,6.90,6.76,6.82,"60,500"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,200
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",5.02,5.38,5.18,5.20,"1,012,400"
TOTL,"TotalEnergies Marketing Kenya Plc
",30.50,31.50,30.80,30.05,600
UMME,"Umeme Ltd
",6.84,7.60,7.12,7.50,"19,300"
BRIT,"Britam Holdings Plc
",9.60,10.00,9.74,9.98,"232,000"
CIC,"CIC Insurance Group Ltd
",4.27,4.52,4.30,4.50,"148,100"
JUB,"Jubilee Holdings Ltd
",439.50,439.50,439.50,439.50,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",13.80,14.50,14.20,14.20,"42,200"
LBTY,"Liberty Kenya Holdings Ltd
",11.40,12.20,11.80,12.00,400
SLAM,"Sanlam Kenya Plc
",25.00,25.00,25.00,23.40,"5,000"
CTUM,"Centum Investment Company Plc
",33.05,34.00,33.95,34.00,"71,600"
HAFR,"Home Afrika Ltd
",0.65,0.69,0.66,0.68,"43,400"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",2.42,2.42,2.42,2.42,-
TCL,"Trans-Century Plc
",3.40,3.60,3.50,3.64,"2,100"
NSE,"Nairobi Securities Exchange Plc
",15.15,15.50,15.45,15.25,"156,100"
AMAC,"Africa Mega Agricorp Plc
",14.00,14.00,14.00,14.00,-
BOC,"BOC Kenya Plc
",74.75,74.75,74.75,80.00,100
BAT,"British American Tobacco Kenya Plc
",580.00,590.00,583.00,588.00,"48,800"
CARB,"Carbacid Investments Plc
",10.40,10.50,10.45,10.50,"15,400"
EABL,"East African Breweries Ltd
",222.00,225.00,222.75,222.25,"127,100"
FTGH,"Flame Tree Group Holdings Ltd
",2.40,2.50,2.39,2.39,"62,800"
MSC,"Mumias Sugar Company Ltd
",0.60,0.68,0.62,0.66,"446,100"
UNGA,"Unga Group Ltd
",36.10,36.10,36.10,36.10,-
SCOM,"Safaricom Plc
",26.80,27.00,26.85,26.80,"7,061,000"
GLD,"ABSA NewGold ETF
","1,255.00","1,255.00","1,255.00","1,255.00",-
^N20I,"NSE 20-Share Index
","3,063.96","3,063.96","3,063.96","3,067.91",-
^N25I,"NSE 25-Share Index
","4,078.80","4,078.80","4,078.80","4,086.20",-
^NASI,"NSE All-Share Index
",160.28,160.28,160.28,160.53,-
^ZKEQTK,"Zamara Kenya Equity Index (KES)
","1,906.30","1,906.30","1,906.30","1,904.29",-
^ZKEQTU,"Zamara Kenya Equity Index (USD)
","1,637.23","1,637.23","1,637.23","1,631.44",-
