Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",15.85,15.95,15.90,15.95,200
KUKZ,"Kakuzi Plc
",320.00,320.00,320.00,320.00,-
KAPC,"Kapchorua Tea Kenya Plc
",79.50,79.50,79.50,79.50,300
LIMT,"Limuru Tea Plc
",550.00,550.00,550.00,554.00,100
SASN,"Sasini Plc
",19.00,20.00,19.00,19.00,"58,100"
WTK,"Williamson Tea Kenya Plc
",155.00,155.00,155.00,155.00,200
CGEN,"Car and General (K) Ltd
",24.00,24.00,24.00,24.00,"10,000"
ABSA,"ABSA Bank Kenya Plc
",11.50,11.80,11.55,11.70,"52,500"
BKG,"BK Group Plc
",30.85,30.85,30.85,30.85,-
COOP,"Co-operative Bank of Kenya Ltd
",14.70,15.00,14.75,14.90,"2,058,100"
DTK,"Diamond Trust Bank Kenya Ltd
",151.50,152.00,151.00,151.25,"100,300"
EQTY,"Equity Group Holdings Plc
",41.30,42.00,41.85,42.00,"270,500"
HFCK,"HF Group Ltd
",6.20,6.50,6.38,6.24,"12,700"
IMH,"I & M Holdings Plc
",94.75,95.00,94.00,95.00,"140,900"
KCB,"KCB Group Plc
",41.05,42.50,41.95,41.70,"1,729,400"
NBK,"National Bank of Kenya Ltd
",5.70,6.10,5.78,5.98,"8,400"
NCBA,"NCBA Group Plc
",39.90,40.50,40.00,40.35,"116,700"
SBIC,"Stanbic Holdings Plc
",91.25,91.25,91.25,91.25,-
SCBK,"Standard Chartered Bank Kenya Ltd
",190.00,205.00,201.75,195.25,500
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.10,1.19,1.10,1.19,"2,200"
XPRS,"Express Kenya Plc
",7.94,7.94,7.94,7.94,-
KQ,"Kenya Airways Plc
",7.80,8.20,8.04,8.38,"9,200"
LKL,"Longhorn Publishers Plc
",5.40,5.60,5.48,5.38,"61,800"
NBV,"Nairobi Business Ventures Ltd
",0.90,0.92,0.90,0.90,"3,600"
NMG,"Nation Media Group Plc
",65.00,68.00,65.00,65.00,"13,600"
SMER,"Sameer Africa Plc
",2.20,2.35,2.27,2.20,"4,200"
SGL,"Standard Group Plc
",25.50,27.00,26.85,28.30,"6,500"
TPSE,"TPS Eastern Africa (Serena) Ltd
",23.50,23.50,23.50,22.80,"1,200"
UCHM,"Uchumi Supermarket Plc
",0.65,0.71,0.66,0.68,"150,600"
SCAN,"WPP ScanGroup Plc
",12.85,13.00,12.85,13.15,"1,600"
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",139.00,139.00,139.00,140.00,300
CRWN,"Crown Paints Kenya Plc
",80.50,80.50,80.50,80.50,-
CABL,"East African Cables Plc
",3.20,3.30,3.27,3.29,"6,000"
PORT,"East African Portland Cement Ltd
",15.50,15.50,15.50,15.50,-
KENO,"KenolKobil Ltd
",22.00,22.00,22.00,22.00,-
KEGN,"Kenya Electricity Generating Company Plc
",6.30,6.58,6.48,6.58,"306,500"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",4.93,5.18,5.00,5.02,"1,411,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",31.00,31.50,31.05,31.40,"2,200"
UMME,"Umeme Ltd
",6.30,6.80,6.46,6.98,"8,000"
BRIT,"Britam Holdings Plc
",9.40,10.00,9.74,9.60,"26,600"
