Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",16.00,16.00,16.00,16.00,500
KUKZ,"Kakuzi Plc
",310.00,310.00,310.00,310.00,-
KAPC,"Kapchorua Tea Kenya Plc
",79.50,79.50,79.50,79.50,-
LIMT,"Limuru Tea Plc
",554.00,554.00,554.00,554.00,-
SASN,"Sasini Plc
",20.50,20.50,20.50,20.55,200
WTK,"Williamson Tea Kenya Plc
",160.00,160.00,160.00,146.75,400
CGEN,"Car and General (K) Ltd
",25.00,25.25,25.15,24.15,200
ABSA,"ABSA Bank Kenya Plc
",11.90,12.10,11.90,12.00,"531,100"
BKG,"BK Group Plc
",28.05,28.05,28.05,28.05,-
COOP,"Co-operative Bank of Kenya Ltd
",15.55,15.95,15.60,15.85,"143,600"
DTK,"Diamond Trust Bank Kenya Ltd
",151.00,152.00,151.50,152.00,"54,900"
EQTY,"Equity Group Holdings Plc
",42.80,43.00,42.85,42.85,"648,900"
HFCK,"HF Group Ltd
",6.20,6.60,6.24,6.44,"11,700"
IMH,"I & M Holdings Plc
",95.00,95.00,95.00,95.00,700
KCB,"KCB Group Plc
",43.60,44.00,43.80,43.90,"2,129,200"
NBK,"National Bank of Kenya Ltd
",5.40,6.50,5.78,5.98,"5,400"
NCBA,"NCBA Group Plc
",38.25,39.45,38.85,38.15,"353,500"
SBIC,"Stanbic Holdings Plc
",92.00,94.75,93.50,92.00,"2,600"
SCBK,"Standard Chartered Bank Kenya Ltd
",200.00,205.75,204.75,205.75,"11,100"
DCON,"Deacons (East Africa) Plc
",0.45,0.45,0.45,0.45,-
EVRD,"Eveready East Africa Ltd
",1.10,1.20,1.13,1.12,"16,700"
XPRS,"Express Kenya Plc
",8.00,8.00,8.00,8.00,-
KQ,"Kenya Airways Plc
",8.80,9.00,8.96,8.98,"35,200"
LKL,"Longhorn Publishers Plc
",4.90,5.16,4.91,4.96,"10,500"
NBV,"Nairobi Business Ventures Ltd
",0.90,1.00,0.91,0.96,"7,200"
NMG,"Nation Media Group Plc
",69.00,71.00,69.75,69.00,"79,700"
SMER,"Sameer Africa Plc
",1.95,1.95,1.95,2.04,100
SGL,"Standard Group Plc
",27.70,27.70,27.70,27.70,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",23.50,24.00,23.75,23.25,200
UCHM,"Uchumi Supermarket Plc
",0.70,0.80,0.78,0.76,"13,500"
SCAN,"WPP ScanGroup Plc
",12.80,12.80,12.80,12.85,400
ARM,"ARM Cement Plc
",5.55,5.55,5.55,5.55,-
BAMB,"Bamburi Cement Ltd
",129.00,135.00,131.25,132.00,"3,000"
CRWN,"Crown Paints Kenya Plc
",80.50,80.50,80.50,80.50,800
CABL,"East African Cables Plc
",3.10,3.10,3.10,3.10,"15,300"
PORT,"East African Portland Cement Ltd
",15.50,15.50,15.50,15.50,-
KENO,"KenolKobil Ltd
",21.50,21.55,21.50,21.50,"9,275,800"
KEGN,"Kenya Electricity Generating Company Plc
",6.54,6.98,6.74,6.76,"55,800"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
