Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",24.75,24.75,24.75,24.75,-
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,355.00,"2,600"
KAPC,"Kapchorua Tea Kenya Plc
",72.00,72.00,72.00,72.00,100
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",25.00,26.50,25.25,27.00,"27,100"
WTK,"Williamson Tea Kenya Plc
",153.00,153.00,153.00,152.00,100
CGEN,"Car and General (K) Ltd
",18.25,18.25,18.25,19.50,100
ABSA,"ABSA Bank Kenya Plc
",10.80,11.20,10.95,10.85,"669,400"
COOP,"Co-operative Bank of Kenya Ltd
",16.60,17.40,16.80,16.80,"4,285,800"
DTK,"Diamond Trust Bank Kenya Ltd
",199.00,200.00,200.00,200.00,"5,100"
EQTY,"Equity Group Holdings Plc
",43.50,44.50,44.00,44.25,"2,235,000"
HFCK,"HF Group Ltd
",11.00,11.95,11.25,11.00,"43,400"
IMH,"I & M Holdings Plc
",116.00,116.00,116.00,116.00,100
KCB,"KCB Group Plc
",44.75,45.75,45.25,45.50,"1,216,500"
NBK,"National Bank of Kenya Ltd
",9.00,9.10,9.05,9.00,"9,100"
NCBA,"NCBA Group Plc
",36.00,37.25,36.75,37.25,"409,300"
SBIC,"Stanbic Holdings Plc
",81.00,83.00,83.00,81.00,"32,800"
SCBK,"Standard Chartered Bank Kenya Ltd
",205.00,210.00,207.00,206.00,"6,800"
DCON,"Deacons (East Africa) Plc
",2.90,2.90,2.90,2.90,"1,700"
EVRD,"Eveready East Africa Ltd
",2.30,2.40,2.40,2.35,"21,700"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",15.80,16.25,16.05,16.00,"48,200"
LKL,"Longhorn Publishers Plc
",5.50,5.55,5.55,5.50,"21,700"
NBV,"Nairobi Business Ventures Ltd
",2.70,2.90,2.80,2.90,"49,000"
NMG,"Nation Media Group Plc
",104.00,107.00,107.00,107.00,"31,300"
SMER,"Sameer Africa Plc
",2.55,2.70,2.60,2.65,"25,700"
SGL,"Standard Group Plc
",29.50,30.00,29.75,30.00,400
TPSE,"TPS Eastern Africa (Serena) Ltd
",34.00,36.00,35.50,35.25,"4,500"
UCHM,"Uchumi Supermarket Plc
",3.80,3.90,3.90,4.00,"30,800"
SCAN,"WPP ScanGroup Plc
",17.05,17.55,17.40,17.05,"2,200"
ARM,"ARM Cement Plc
",12.70,13.00,13.00,13.05,"20,300"
BAMB,"Bamburi Cement Ltd
",169.00,170.00,170.00,172.00,"5,800"
CRWN,"Crown Paints Kenya Plc
",78.00,80.00,80.00,78.00,"7,100"
CABL,"East African Cables Plc
",5.10,5.50,5.25,5.25,"11,400"
PORT,"East African Portland Cement Ltd
",28.75,28.75,28.75,28.00,500
KENO,"KenolKobil Ltd
",14.75,15.00,14.90,14.75,"10,300"
KEGN,"Kenya Electricity Generating Company Plc
",8.10,8.25,8.20,8.25,"94,500"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.70,9.00,8.80,8.80,"143,700"
TOTL,"TotalEnergies Marketing Kenya Plc
",24.75,25.25,25.25,25.25,"15,500"
UMME,"Umeme Ltd
",13.25,13.40,13.35,12.30,600
BRIT,"Britam Holdings Plc
",13.25,13.50,13.30,13.20,"19,600"
CIC,"CIC Insurance Group Ltd
",5.60,6.00,5.85,5.65,"299,600"
JUB,"Jubilee Holdings Ltd
",500.00,510.00,501.00,505.00,"32,000"
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.60,19.80,19.75,19.60,"5,600"
LBTY,"Liberty Kenya Holdings Ltd
",13.10,13.40,13.25,13.20,200
SLAM,"Sanlam Kenya Plc
",29.25,29.25,29.25,27.25,200
CTUM,"Centum Investment Company Plc
",46.00,46.25,46.25,46.00,"104,900"
HAFR,"Home Afrika Ltd
",1.30,1.40,1.35,1.40,"284,000"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.30,3.30,3.30,3.35,-
TCL,"Trans-Century Plc
",5.80,6.00,6.00,5.85,"10,500"
NSE,"Nairobi Securities Exchange Plc
",20.00,20.50,20.25,20.25,"34,700"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",100.00,100.00,100.00,108.00,100
BAT,"British American Tobacco Kenya Plc
",775.00,775.00,775.00,775.00,-
CARB,"Carbacid Investments Plc
",12.50,13.00,13.00,13.00,"9,400"
EABL,"East African Breweries Ltd
",242.00,246.00,245.00,240.00,"17,500"
FTGH,"Flame Tree Group Holdings Ltd
",4.70,4.70,4.70,4.70,-
MSC,"Mumias Sugar Company Ltd
",1.05,1.10,1.10,1.10,"392,600"
UNGA,"Unga Group Ltd
",30.00,30.00,30.00,27.75,"1,100"
SCOM,"Safaricom Plc
",29.00,29.75,29.50,29.50,"8,827,800"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,741.80","3,741.80","3,741.80","3,737.17",-
^N25I,"NSE 25-Share Index
","4,501.05","4,501.05","4,501.05","4,500.71",-
^NASI,"NSE All-Share Index
",179.81,179.81,179.81,180.17,-
