Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",21.25,21.25,21.25,21.25,-
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,390.00,200
KAPC,"Kapchorua Tea Kenya Plc
",72.00,72.00,72.00,72.00,-
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",26.00,26.50,26.25,26.50,"3,800"
WTK,"Williamson Tea Kenya Plc
",150.00,150.00,150.00,150.00,-
CGEN,"Car and General (K) Ltd
",19.00,19.00,19.00,19.00,-
ABSA,"ABSA Bank Kenya Plc
",10.30,10.60,10.55,10.55,"14,715,300"
COOP,"Co-operative Bank of Kenya Ltd
",16.20,16.40,16.30,16.50,"178,100"
DTK,"Diamond Trust Bank Kenya Ltd
",203.00,205.00,205.00,203.00,500
EQTY,"Equity Group Holdings Plc
",42.50,43.75,43.00,43.75,"2,682,800"
HFCK,"HF Group Ltd
",10.55,10.60,10.60,10.55,"1,900"
IMH,"I & M Holdings Plc
",116.00,116.00,116.00,116.00,-
KCB,"KCB Group Plc
",44.00,45.50,45.00,44.25,"2,977,000"
NBK,"National Bank of Kenya Ltd
",8.60,9.00,9.00,9.00,"30,200"
NCBA,"NCBA Group Plc
",35.75,36.25,36.25,36.50,"88,000"
SBIC,"Stanbic Holdings Plc
",80.00,80.50,80.50,85.00,"1,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",206.00,207.00,207.00,206.00,"18,000"
DCON,"Deacons (East Africa) Plc
",2.80,2.80,2.80,2.85,-
EVRD,"Eveready East Africa Ltd
",2.15,2.25,2.20,2.30,"9,900"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",16.00,16.30,16.25,16.20,"10,900"
LKL,"Longhorn Publishers Plc
",5.25,5.45,5.45,5.35,"19,200"
NBV,"Nairobi Business Ventures Ltd
",2.65,2.70,2.70,2.70,"3,500"
NMG,"Nation Media Group Plc
",105.00,106.00,106.00,106.00,"5,600"
SMER,"Sameer Africa Plc
",2.45,2.65,2.50,2.50,"2,200"
SGL,"Standard Group Plc
",30.75,33.50,33.50,31.00,"2,400"
TPSE,"TPS Eastern Africa (Serena) Ltd
",35.75,37.75,36.25,36.50,"1,500"
UCHM,"Uchumi Supermarket Plc
",3.50,3.80,3.80,3.65,"27,500"
SCAN,"WPP ScanGroup Plc
",17.00,17.25,17.15,17.35,"2,600"
ARM,"ARM Cement Plc
",12.90,12.90,12.90,12.95,"4,000"
BAMB,"Bamburi Cement Ltd
",173.00,173.00,173.00,173.00,"1,900"
CRWN,"Crown Paints Kenya Plc
",78.00,78.00,78.00,78.00,-
CABL,"East African Cables Plc
",5.30,5.70,5.50,5.45,"1,800"
PORT,"East African Portland Cement Ltd
",24.25,24.25,24.25,24.50,-
KENO,"KenolKobil Ltd
",14.75,15.00,14.85,14.90,"1,228,600"
KEGN,"Kenya Electricity Generating Company Plc
",8.15,8.40,8.30,8.25,"54,000"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.50,8.70,8.60,8.55,"110,200"
TOTL,"TotalEnergies Marketing Kenya Plc
",26.00,26.25,26.25,26.00,"31,000"
UMME,"Umeme Ltd
",12.30,12.30,12.30,13.25,100
BRIT,"Britam Holdings Plc
",13.00,13.50,13.10,13.15,"455,100"
CIC,"CIC Insurance Group Ltd
",5.60,5.80,5.70,5.75,"540,200"
JUB,"Jubilee Holdings Ltd
",500.00,500.00,500.00,500.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.70,19.85,19.75,19.80,"258,600"
LBTY,"Liberty Kenya Holdings Ltd
",13.25,13.30,13.30,13.10,"7,700"
SLAM,"Sanlam Kenya Plc
",29.25,29.50,29.50,28.00,"4,300"
CTUM,"Centum Investment Company Plc
",46.00,46.50,46.25,46.25,"66,800"
HAFR,"Home Afrika Ltd
",1.30,1.40,1.35,1.35,"18,100"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.40,3.40,3.40,3.15,"11,900"
TCL,"Trans-Century Plc
",5.65,6.00,5.70,5.55,"2,100"
NSE,"Nairobi Securities Exchange Plc
",20.00,20.75,20.50,20.75,"15,200"
AMAC,"Africa Mega Agricorp Plc
",90.00,90.00,90.00,90.00,-
BOC,"BOC Kenya Plc
",100.00,100.00,100.00,100.00,-
BAT,"British American Tobacco Kenya Plc
",779.00,779.00,779.00,760.00,"116,100"
CARB,"Carbacid Investments Plc
",12.60,12.90,12.65,12.80,"1,800"
EABL,"East African Breweries Ltd
",252.00,254.00,254.00,253.00,"512,300"
FTGH,"Flame Tree Group Holdings Ltd
",4.45,4.45,4.45,4.25,200
MSC,"Mumias Sugar Company Ltd
",1.00,1.05,1.05,1.05,"888,800"
UNGA,"Unga Group Ltd
",28.00,28.25,28.25,28.50,"1,300"
SCOM,"Safaricom Plc
",29.25,30.00,29.75,30.00,"18,003,200"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,727.73","3,727.73","3,727.73","3,739.69",-
^N25I,"NSE 25-Share Index
","4,511.76","4,511.76","4,511.76","4,520.28",-
^NASI,"NSE All-Share Index
",181.04,181.04,181.04,181.16,-
