Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",21.25,21.25,21.25,21.25,-
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,355.00,-
KAPC,"Kapchorua Tea Kenya Plc
",72.00,72.00,72.00,72.00,500
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",26.00,26.00,26.00,26.25,"48,000"
WTK,"Williamson Tea Kenya Plc
",150.00,150.00,150.00,150.00,"2,400"
CGEN,"Car and General (K) Ltd
",19.00,19.00,19.00,19.00,-
ABSA,"ABSA Bank Kenya Plc
",10.45,10.80,10.65,10.55,"430,200"
COOP,"Co-operative Bank of Kenya Ltd
",16.30,16.80,16.60,16.30,"169,600"
DTK,"Diamond Trust Bank Kenya Ltd
",205.00,205.00,205.00,205.00,"17,000"
EQTY,"Equity Group Holdings Plc
",42.75,43.75,43.00,43.00,"4,875,600"
HFCK,"HF Group Ltd
",10.75,10.95,10.90,10.60,"2,500"
IMH,"I & M Holdings Plc
",116.00,116.00,116.00,116.00,-
KCB,"KCB Group Plc
",45.00,45.50,45.50,45.00,"1,787,100"
NBK,"National Bank of Kenya Ltd
",9.00,9.05,9.05,9.00,"81,700"
NCBA,"NCBA Group Plc
",36.00,37.00,36.50,36.25,"162,400"
SBIC,"Stanbic Holdings Plc
",81.00,81.00,81.00,80.50,200
SCBK,"Standard Chartered Bank Kenya Ltd
",201.00,205.00,204.00,207.00,"2,500"
DCON,"Deacons (East Africa) Plc
",2.85,2.85,2.85,2.80,100
EVRD,"Eveready East Africa Ltd
",2.30,2.35,2.35,2.20,"9,200"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",15.90,16.30,16.20,16.25,"23,800"
LKL,"Longhorn Publishers Plc
",5.45,5.45,5.45,5.45,-
NBV,"Nairobi Business Ventures Ltd
",2.60,2.85,2.65,2.70,"110,100"
NMG,"Nation Media Group Plc
",100.00,106.00,104.00,106.00,"17,200"
SMER,"Sameer Africa Plc
",2.50,2.50,2.50,2.50,700
SGL,"Standard Group Plc
",33.00,33.00,33.00,33.50,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",35.25,37.75,37.50,36.25,"14,300"
UCHM,"Uchumi Supermarket Plc
",3.50,3.80,3.55,3.80,"16,000"
SCAN,"WPP ScanGroup Plc
",17.10,17.10,17.10,17.15,-
ARM,"ARM Cement Plc
",12.90,12.90,12.90,12.90,-
BAMB,"Bamburi Cement Ltd
",173.00,173.00,173.00,173.00,-
CRWN,"Crown Paints Kenya Plc
",78.00,78.00,78.00,78.00,-
CABL,"East African Cables Plc
",5.20,5.50,5.30,5.50,"27,300"
PORT,"East African Portland Cement Ltd
",24.25,24.25,24.25,24.25,-
KENO,"KenolKobil Ltd
",14.75,14.80,14.80,14.85,"793,800"
KEGN,"Kenya Electricity Generating Company Plc
",8.20,8.65,8.45,8.30,"168,800"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.60,8.95,8.75,8.60,"23,700"
TOTL,"TotalEnergies Marketing Kenya Plc
",25.50,26.00,26.00,26.25,"52,000"
UMME,"Umeme Ltd
",12.30,12.30,12.30,12.30,-
BRIT,"Britam Holdings Plc
",13.00,13.45,13.10,13.10,"119,700"
CIC,"CIC Insurance Group Ltd
",5.60,5.70,5.65,5.70,"260,400"
JUB,"Jubilee Holdings Ltd
",500.00,500.00,500.00,500.00,600
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.70,19.75,19.75,19.75,"5,600"
LBTY,"Liberty Kenya Holdings Ltd
",13.30,13.30,13.30,13.30,"2,500"
SLAM,"Sanlam Kenya Plc
",27.75,28.00,28.00,29.50,"1,100"
CTUM,"Centum Investment Company Plc
",46.00,46.50,46.25,46.25,"274,800"
HAFR,"Home Afrika Ltd
",1.30,1.35,1.35,1.35,"683,700"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.30,3.70,3.35,3.40,"10,500"
TCL,"Trans-Century Plc
",6.00,6.00,6.00,5.70,100
NSE,"Nairobi Securities Exchange Plc
",20.50,21.00,20.75,20.50,"4,000"
AMAC,"Africa Mega Agricorp Plc
",90.00,90.00,90.00,90.00,-
BOC,"BOC Kenya Plc
",100.00,100.00,100.00,100.00,-
BAT,"British American Tobacco Kenya Plc
",779.00,779.00,779.00,779.00,-
CARB,"Carbacid Investments Plc
",12.50,12.60,12.60,12.65,"6,500"
EABL,"East African Breweries Ltd
",252.00,257.00,253.00,254.00,"113,100"
FTGH,"Flame Tree Group Holdings Ltd
",4.50,4.50,4.50,4.45,"2,100"
MSC,"Mumias Sugar Company Ltd
",1.00,1.00,1.00,1.05,"926,900"
UNGA,"Unga Group Ltd
",28.00,28.00,28.00,28.25,200
SCOM,"Safaricom Plc
",29.50,30.00,29.75,29.75,"8,892,600"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,737.27","3,737.27","3,737.27","3,727.73",-
^N25I,"NSE 25-Share Index
","4,512.95","4,512.95","4,512.95","4,511.76",-
^NASI,"NSE All-Share Index
",180.60,180.60,180.60,181.04,-
