Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",24.00,24.75,24.50,24.25,500
KUKZ,"Kakuzi Plc
",355.00,355.00,355.00,355.00,-
KAPC,"Kapchorua Tea Kenya Plc
",71.00,71.00,71.00,71.50,-
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",25.25,26.50,25.75,25.50,"1,600"
WTK,"Williamson Tea Kenya Plc
",152.00,156.00,154.00,153.00,"3,200"
CGEN,"Car and General (K) Ltd
",19.00,19.00,19.00,18.25,100
ABSA,"ABSA Bank Kenya Plc
",10.10,10.75,10.20,10.70,"255,300"
COOP,"Co-operative Bank of Kenya Ltd
",16.50,16.75,16.75,16.75,"4,213,400"
DTK,"Diamond Trust Bank Kenya Ltd
",195.00,200.00,200.00,201.00,"241,300"
EQTY,"Equity Group Holdings Plc
",42.50,43.00,42.75,43.25,"3,050,100"
HFCK,"HF Group Ltd
",10.95,11.15,11.00,11.00,"30,500"
IMH,"I & M Holdings Plc
",115.00,117.00,116.00,117.00,"196,200"
KCB,"KCB Group Plc
",42.75,44.00,43.25,44.50,"1,473,200"
NBK,"National Bank of Kenya Ltd
",9.00,9.05,9.05,9.05,"1,900"
NCBA,"NCBA Group Plc
",35.00,36.00,35.25,35.50,"318,600"
SBIC,"Stanbic Holdings Plc
",82.50,82.50,82.50,82.50,400
SCBK,"Standard Chartered Bank Kenya Ltd
",205.00,206.00,206.00,207.00,"3,800"
DCON,"Deacons (East Africa) Plc
",2.85,2.85,2.85,2.90,"16,000"
EVRD,"Eveready East Africa Ltd
",2.25,2.30,2.30,2.35,"5,500"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",16.00,16.90,16.45,16.75,"37,000"
LKL,"Longhorn Publishers Plc
",5.30,5.40,5.35,5.55,"1,000"
NBV,"Nairobi Business Ventures Ltd
",2.70,2.85,2.75,2.70,"12,100"
NMG,"Nation Media Group Plc
",101.00,106.00,104.00,107.00,"63,400"
SMER,"Sameer Africa Plc
",2.55,2.55,2.55,2.60,"1,000"
SGL,"Standard Group Plc
",29.50,29.50,29.50,28.50,200
TPSE,"TPS Eastern Africa (Serena) Ltd
",35.25,38.00,35.50,35.75,"13,900"
UCHM,"Uchumi Supermarket Plc
",3.60,3.80,3.80,3.80,"25,500"
SCAN,"WPP ScanGroup Plc
",17.50,18.60,17.65,17.55,"1,500"
ARM,"ARM Cement Plc
",12.95,13.00,13.00,13.00,"4,400"
BAMB,"Bamburi Cement Ltd
",170.00,171.00,171.00,171.00,"5,400"
CRWN,"Crown Paints Kenya Plc
",78.00,78.00,78.00,79.50,"7,700"
CABL,"East African Cables Plc
",5.20,5.25,5.25,5.50,"8,200"
PORT,"East African Portland Cement Ltd
",26.25,26.50,26.50,26.75,300
KENO,"KenolKobil Ltd
",14.70,14.95,14.80,14.80,"594,200"
KEGN,"Kenya Electricity Generating Company Plc
",8.00,8.30,8.10,8.15,"300,700"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.75,8.90,8.80,8.90,"218,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",24.75,25.25,25.25,24.75,"41,400"
UMME,"Umeme Ltd
",12.40,12.40,12.40,12.40,-
BRIT,"Britam Holdings Plc
",13.25,13.70,13.35,13.70,"161,900"
CIC,"CIC Insurance Group Ltd
",5.65,5.95,5.75,5.85,"424,600"
JUB,"Jubilee Holdings Ltd
",498.00,500.00,500.00,501.00,"9,600"
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.70,20.00,19.75,19.70,"26,400"
LBTY,"Liberty Kenya Holdings Ltd
",13.25,13.40,13.40,13.30,"5,800"
SLAM,"Sanlam Kenya Plc
",27.25,29.25,27.75,29.25,"1,100"
CTUM,"Centum Investment Company Plc
",46.00,46.25,46.25,46.25,"129,500"
HAFR,"Home Afrika Ltd
",1.30,1.35,1.35,1.35,"62,700"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.10,3.15,3.15,3.40,"10,600"
TCL,"Trans-Century Plc
",5.90,5.90,5.90,5.95,-
NSE,"Nairobi Securities Exchange Plc
",20.00,20.75,20.50,20.25,"12,900"
AMAC,"Africa Mega Agricorp Plc
",90.00,90.00,90.00,95.00,500
BOC,"BOC Kenya Plc
",100.00,100.00,100.00,110.00,"1,000"
BAT,"British American Tobacco Kenya Plc
",780.00,780.00,780.00,777.00,700
CARB,"Carbacid Investments Plc
",12.30,12.80,12.35,12.50,"87,900"
EABL,"East African Breweries Ltd
",240.00,248.00,248.00,248.00,"338,200"
FTGH,"Flame Tree Group Holdings Ltd
",4.60,4.70,4.65,4.65,"1,900"
MSC,"Mumias Sugar Company Ltd
",1.00,1.10,1.05,1.05,"44,900"
UNGA,"Unga Group Ltd
",30.00,30.00,30.00,29.75,100
SCOM,"Safaricom Plc
",29.50,29.75,29.75,29.75,"6,560,400"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,713.19","3,713.19","3,713.19","3,745.01",-
^N25I,"NSE 25-Share Index
","4,462.18","4,462.18","4,462.18","4,499.39",-
^NASI,"NSE All-Share Index
",179.44,179.44,179.44,180.43,-
