Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",20.25,20.50,20.50,22.75,"1,000"
KUKZ,"Kakuzi Plc
",390.00,390.00,390.00,390.00,-
KAPC,"Kapchorua Tea Kenya Plc
",74.50,75.00,75.00,72.00,200
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,"2,400"
SASN,"Sasini Plc
",25.50,27.00,26.50,25.75,"18,700"
WTK,"Williamson Tea Kenya Plc
",149.00,150.00,150.00,151.00,600
CGEN,"Car and General (K) Ltd
",19.00,19.00,19.00,19.00,-
ABSA,"ABSA Bank Kenya Plc
",10.40,10.75,10.55,10.40,"643,500"
COOP,"Co-operative Bank of Kenya Ltd
",16.20,16.70,16.50,16.75,"122,100"
DTK,"Diamond Trust Bank Kenya Ltd
",202.00,205.00,203.00,202.00,"63,700"
EQTY,"Equity Group Holdings Plc
",43.00,44.00,43.75,43.50,"213,200"
HFCK,"HF Group Ltd
",10.55,10.95,10.60,10.95,"51,400"
IMH,"I & M Holdings Plc
",116.00,116.00,116.00,116.00,-
KCB,"KCB Group Plc
",43.00,44.50,44.00,43.50,"1,294,800"
NBK,"National Bank of Kenya Ltd
",8.90,9.20,9.10,9.05,"84,400"
NCBA,"NCBA Group Plc
",35.50,36.75,36.25,35.00,"13,500"
SBIC,"Stanbic Holdings Plc
",81.00,81.50,81.50,82.50,"2,800"
SCBK,"Standard Chartered Bank Kenya Ltd
",205.00,210.00,206.00,206.00,"3,600"
DCON,"Deacons (East Africa) Plc
",2.85,2.85,2.85,2.85,-
EVRD,"Eveready East Africa Ltd
",2.25,2.35,2.30,2.25,"6,900"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",15.90,16.50,16.35,16.50,"26,000"
LKL,"Longhorn Publishers Plc
",5.00,5.50,5.25,5.45,"15,300"
NBV,"Nairobi Business Ventures Ltd
",2.70,2.70,2.70,2.70,"2,000"
NMG,"Nation Media Group Plc
",103.00,105.00,105.00,105.00,"8,800"
SMER,"Sameer Africa Plc
",2.35,2.50,2.50,2.55,"16,700"
SGL,"Standard Group Plc
",30.00,30.00,30.00,30.25,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",35.75,35.75,35.75,35.75,100
UCHM,"Uchumi Supermarket Plc
",3.50,3.65,3.55,3.60,"109,500"
SCAN,"WPP ScanGroup Plc
",17.15,17.60,17.20,17.10,"2,800"
ARM,"ARM Cement Plc
",12.50,12.70,12.70,12.70,"28,600"
BAMB,"Bamburi Cement Ltd
",172.00,173.00,173.00,171.00,"345,700"
CRWN,"Crown Paints Kenya Plc
",78.00,78.00,78.00,78.00,200
CABL,"East African Cables Plc
",5.30,5.50,5.40,5.55,200
PORT,"East African Portland Cement Ltd
",24.25,24.25,24.25,26.25,"215,800"
KENO,"KenolKobil Ltd
",14.70,14.95,14.80,14.75,"2,127,200"
KEGN,"Kenya Electricity Generating Company Plc
",8.10,8.45,8.45,8.10,"3,542,200"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.50,8.70,8.60,8.75,"225,900"
TOTL,"TotalEnergies Marketing Kenya Plc
",25.00,25.00,25.00,25.00,"40,100"
UMME,"Umeme Ltd
",12.55,13.30,13.30,12.45,"2,000"
BRIT,"Britam Holdings Plc
",13.05,13.30,13.10,13.15,"38,600"
CIC,"CIC Insurance Group Ltd
",5.70,5.85,5.75,5.70,"76,200"
JUB,"Jubilee Holdings Ltd
",500.00,500.00,500.00,500.00,"2,500"
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.70,19.95,19.80,19.75,"40,100"
LBTY,"Liberty Kenya Holdings Ltd
",13.10,13.30,13.25,13.25,700
SLAM,"Sanlam Kenya Plc
",27.75,27.75,27.75,27.50,"4,200"
CTUM,"Centum Investment Company Plc
",45.75,46.25,46.25,46.25,"201,300"
HAFR,"Home Afrika Ltd
",1.30,1.35,1.35,1.35,"180,600"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.10,3.10,3.10,3.15,"5,500"
TCL,"Trans-Century Plc
",5.60,5.80,5.65,6.00,"11,100"
NSE,"Nairobi Securities Exchange Plc
",20.00,20.50,20.50,20.25,"11,700"
AMAC,"Africa Mega Agricorp Plc
",90.00,90.00,90.00,90.00,-
BOC,"BOC Kenya Plc
",100.00,100.00,100.00,100.00,"1,000"
BAT,"British American Tobacco Kenya Plc
",770.00,770.00,770.00,776.00,200
CARB,"Carbacid Investments Plc
",12.30,12.85,12.55,12.45,"3,500"
EABL,"East African Breweries Ltd
",250.00,252.00,251.00,250.00,"14,700"
FTGH,"Flame Tree Group Holdings Ltd
",4.20,4.55,4.25,4.55,"6,300"
MSC,"Mumias Sugar Company Ltd
",1.00,1.10,1.10,1.05,"387,900"
UNGA,"Unga Group Ltd
",29.50,30.00,29.75,30.25,"1,500"
SCOM,"Safaricom Plc
",29.50,30.50,30.25,30.00,"26,174,300"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,728.15","3,728.15","3,728.15","3,710.16",-
^N25I,"NSE 25-Share Index
","4,514.45","4,514.45","4,514.45","4,492.37",-
^NASI,"NSE All-Share Index
",181.69,181.69,181.69,180.55,-
