Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",24.75,24.75,24.75,24.75,200
KUKZ,"Kakuzi Plc
",355.00,359.00,356.00,355.00,"17,700"
KAPC,"Kapchorua Tea Kenya Plc
",70.00,70.00,70.00,71.00,100
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",25.75,27.00,26.25,25.75,"4,100"
WTK,"Williamson Tea Kenya Plc
",150.00,155.00,152.00,151.00,900
CGEN,"Car and General (K) Ltd
",21.00,21.00,21.00,21.00,-
ABSA,"ABSA Bank Kenya Plc
",9.60,9.85,9.80,9.80,"404,100"
COOP,"Co-operative Bank of Kenya Ltd
",16.00,16.60,16.40,16.45,"648,600"
DTK,"Diamond Trust Bank Kenya Ltd
",196.00,198.00,197.00,197.00,"22,800"
EQTY,"Equity Group Holdings Plc
",42.00,42.75,42.50,42.25,"2,297,400"
HFCK,"HF Group Ltd
",10.10,10.90,10.30,10.15,"9,800"
IMH,"I & M Holdings Plc
",116.00,116.00,116.00,116.00,-
KCB,"KCB Group Plc
",44.75,45.25,45.00,45.00,"1,742,800"
NBK,"National Bank of Kenya Ltd
",8.85,9.10,9.00,9.15,"23,700"
NCBA,"NCBA Group Plc
",33.25,35.25,34.00,35.50,"682,800"
SBIC,"Stanbic Holdings Plc
",80.00,82.00,82.00,82.00,"15,500"
SCBK,"Standard Chartered Bank Kenya Ltd
",200.00,205.00,205.00,206.00,"13,200"
DCON,"Deacons (East Africa) Plc
",3.20,3.20,3.20,3.20,-
EVRD,"Eveready East Africa Ltd
",2.35,2.40,2.40,2.40,"4,800"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",16.40,17.00,16.55,17.10,"48,400"
LKL,"Longhorn Publishers Plc
",5.40,5.50,5.45,5.40,"12,800"
NBV,"Nairobi Business Ventures Ltd
",3.00,3.10,3.05,3.15,"2,100"
NMG,"Nation Media Group Plc
",112.00,116.00,115.00,113.00,"28,800"
SMER,"Sameer Africa Plc
",2.80,2.80,2.80,2.60,"11,200"
SGL,"Standard Group Plc
",30.00,30.00,30.00,30.00,400
TPSE,"TPS Eastern Africa (Serena) Ltd
",35.00,36.00,36.00,35.25,"7,100"
UCHM,"Uchumi Supermarket Plc
",3.95,4.05,4.05,4.00,"104,300"
SCAN,"WPP ScanGroup Plc
",17.50,17.60,17.60,17.60,"13,000"
ARM,"ARM Cement Plc
",13.20,13.40,13.35,13.20,"7,700"
BAMB,"Bamburi Cement Ltd
",170.00,170.00,170.00,171.00,"10,300"
CRWN,"Crown Paints Kenya Plc
",78.00,78.00,78.00,79.00,100
CABL,"East African Cables Plc
",5.60,5.95,5.80,5.65,"2,800"
PORT,"East African Portland Cement Ltd
",28.00,28.00,28.00,28.25,-
KENO,"KenolKobil Ltd
",14.70,14.75,14.75,14.80,"575,200"
KEGN,"Kenya Electricity Generating Company Plc
",8.25,8.35,8.30,8.35,"108,700"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.95,9.10,9.05,9.05,"1,130,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",25.25,25.25,25.25,25.25,"1,500"
UMME,"Umeme Ltd
",13.45,13.45,13.45,13.35,100
BRIT,"Britam Holdings Plc
",12.90,13.10,13.00,13.05,"135,200"
CIC,"CIC Insurance Group Ltd
",5.50,5.70,5.55,5.55,"424,900"
JUB,"Jubilee Holdings Ltd
",500.00,500.00,500.00,500.00,500
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.55,19.75,19.75,19.65,"142,200"
LBTY,"Liberty Kenya Holdings Ltd
",13.10,13.30,13.15,13.15,"4,100"
SLAM,"Sanlam Kenya Plc
",29.50,29.50,29.50,28.00,"1,600"
CTUM,"Centum Investment Company Plc
",44.25,45.50,45.00,44.50,"91,500"
HAFR,"Home Afrika Ltd
",1.35,1.45,1.40,1.40,"313,600"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.15,3.20,3.20,3.50,"2,000"
TCL,"Trans-Century Plc
",6.00,6.00,6.00,6.05,"1,100"
NSE,"Nairobi Securities Exchange Plc
",19.70,20.00,19.90,19.90,"29,200"
AMAC,"Africa Mega Agricorp Plc
",90.00,90.00,90.00,90.00,100
BOC,"BOC Kenya Plc
",104.00,104.00,104.00,107.00,100
BAT,"British American Tobacco Kenya Plc
",775.00,775.00,775.00,775.00,100
CARB,"Carbacid Investments Plc
",12.40,12.70,12.60,12.35,"46,500"
EABL,"East African Breweries Ltd
",235.00,239.00,239.00,239.00,"236,100"
FTGH,"Flame Tree Group Holdings Ltd
",4.55,4.70,4.70,4.70,"2,700"
MSC,"Mumias Sugar Company Ltd
",1.05,1.10,1.10,1.10,"367,000"
UNGA,"Unga Group Ltd
",30.25,30.25,30.25,30.50,-
SCOM,"Safaricom Plc
",28.50,29.50,29.25,29.00,"7,295,600"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,711.23","3,711.23","3,711.23","3,703.76",-
^N25I,"NSE 25-Share Index
","4,415.33","4,415.33","4,415.33","4,404.96",-
^NASI,"NSE All-Share Index
",177.83,177.83,177.83,177.37,-
