Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",25.00,25.00,25.00,25.00,200
KUKZ,"Kakuzi Plc
",359.00,359.00,359.00,359.00,-
KAPC,"Kapchorua Tea Kenya Plc
",72.00,72.00,72.00,72.00,100
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",27.00,29.50,28.25,27.25,"18,000"
WTK,"Williamson Tea Kenya Plc
",158.00,158.00,158.00,159.00,"1,000"
CGEN,"Car and General (K) Ltd
",21.00,21.00,21.00,21.00,-
ABSA,"ABSA Bank Kenya Plc
",9.60,9.90,9.70,9.65,"110,500"
COOP,"Co-operative Bank of Kenya Ltd
",16.30,16.80,16.35,16.35,"259,900"
DTK,"Diamond Trust Bank Kenya Ltd
",194.00,194.00,194.00,193.00,"5,100"
EQTY,"Equity Group Holdings Plc
",40.25,41.00,41.00,40.25,"1,463,900"
HFCK,"HF Group Ltd
",10.10,10.90,10.55,10.60,"44,700"
IMH,"I & M Holdings Plc
",119.00,119.00,119.00,119.00,-
KCB,"KCB Group Plc
",42.75,43.00,43.00,42.75,"762,600"
NBK,"National Bank of Kenya Ltd
",8.50,10.00,9.80,9.10,"41,100"
NCBA,"NCBA Group Plc
",35.50,36.00,35.75,36.00,"239,000"
SBIC,"Stanbic Holdings Plc
",80.00,82.00,80.50,81.00,"5,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",205.00,207.00,206.00,208.00,"3,400"
DCON,"Deacons (East Africa) Plc
",3.30,3.40,3.40,3.40,"1,400"
EVRD,"Eveready East Africa Ltd
",2.40,2.45,2.45,2.45,"13,000"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",15.10,16.00,15.35,15.05,"139,000"
LKL,"Longhorn Publishers Plc
",5.40,5.45,5.45,5.85,"24,600"
NBV,"Nairobi Business Ventures Ltd
",3.05,3.15,3.15,3.10,"24,300"
NMG,"Nation Media Group Plc
",115.00,116.00,116.00,116.00,"9,800"
SMER,"Sameer Africa Plc
",2.60,2.65,2.65,2.80,500
SGL,"Standard Group Plc
",30.50,30.50,30.50,33.50,"1,000"
TPSE,"TPS Eastern Africa (Serena) Ltd
",31.50,33.00,32.75,32.00,"1,300"
UCHM,"Uchumi Supermarket Plc
",3.90,4.10,4.10,4.05,"75,700"
SCAN,"WPP ScanGroup Plc
",17.35,19.00,18.95,17.35,"16,600"
ARM,"ARM Cement Plc
",13.50,13.80,13.75,13.80,"40,300"
BAMB,"Bamburi Cement Ltd
",178.00,180.00,179.00,178.00,"500,800"
CRWN,"Crown Paints Kenya Plc
",80.00,80.00,80.00,79.00,100
CABL,"East African Cables Plc
",5.55,5.55,5.55,5.60,600
PORT,"East African Portland Cement Ltd
",29.00,29.00,29.00,29.00,-
KENO,"KenolKobil Ltd
",14.50,14.80,14.55,14.70,"61,500"
KEGN,"Kenya Electricity Generating Company Plc
",8.30,8.50,8.40,8.20,"11,016,700"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",9.05,9.20,9.15,9.10,"156,500"
TOTL,"TotalEnergies Marketing Kenya Plc
",25.00,26.00,25.25,25.00,"15,700"
UMME,"Umeme Ltd
",12.10,12.10,12.10,12.15,-
BRIT,"Britam Holdings Plc
",13.00,13.60,13.20,13.55,"57,100"
CIC,"CIC Insurance Group Ltd
",5.55,5.70,5.65,5.60,"148,600"
JUB,"Jubilee Holdings Ltd
",497.00,497.00,497.00,497.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.50,20.00,19.60,19.90,"43,700"
LBTY,"Liberty Kenya Holdings Ltd
",13.90,13.95,13.95,13.90,"4,800"
SLAM,"Sanlam Kenya Plc
",29.50,29.50,29.50,29.75,"1,300"
CTUM,"Centum Investment Company Plc
",44.25,45.00,44.50,44.50,"32,900"
HAFR,"Home Afrika Ltd
",1.45,1.55,1.50,1.55,"355,700"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.45,3.45,3.45,3.40,100
TCL,"Trans-Century Plc
",6.60,6.65,6.65,6.45,"79,000"
NSE,"Nairobi Securities Exchange Plc
",20.00,21.00,20.50,20.75,"17,800"
AMAC,"Africa Mega Agricorp Plc
",97.00,97.00,97.00,97.00,-
BOC,"BOC Kenya Plc
",107.00,107.00,107.00,107.00,-
BAT,"British American Tobacco Kenya Plc
",753.00,753.00,753.00,780.00,300
CARB,"Carbacid Investments Plc
",12.25,12.75,12.30,12.80,"1,024,500"
EABL,"East African Breweries Ltd
",238.00,240.00,240.00,240.00,"574,600"
FTGH,"Flame Tree Group Holdings Ltd
",4.80,4.80,4.80,4.55,"2,000"
MSC,"Mumias Sugar Company Ltd
",1.05,1.15,1.15,1.15,"519,100"
UNGA,"Unga Group Ltd
",30.00,30.00,30.00,29.00,500
SCOM,"Safaricom Plc
",27.75,28.25,28.00,28.25,"20,529,400"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,728.51","3,728.51","3,728.51","3,707.66",-
^N25I,"NSE 25-Share Index
","4,350.33","4,350.33","4,350.33","4,342.93",-
^NASI,"NSE All-Share Index
",174.14,174.14,174.14,173.93,-
