Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",25.00,25.00,25.00,25.00,-
KUKZ,"Kakuzi Plc
",350.00,350.00,350.00,350.00,-
KAPC,"Kapchorua Tea Kenya Plc
",76.00,76.00,76.00,76.00,-
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",24.00,26.25,25.75,26.00,"39,900"
WTK,"Williamson Tea Kenya Plc
",166.00,166.00,166.00,166.00,100
CGEN,"Car and General (K) Ltd
",23.00,23.00,23.00,23.00,-
ABSA,"ABSA Bank Kenya Plc
",9.85,9.95,9.95,9.95,"152,900"
COOP,"Co-operative Bank of Kenya Ltd
",16.00,16.30,16.05,16.20,"578,400"
DTK,"Diamond Trust Bank Kenya Ltd
",190.00,190.00,190.00,194.00,"8,900"
EQTY,"Equity Group Holdings Plc
",41.75,42.00,42.00,42.50,"1,513,100"
HFCK,"HF Group Ltd
",11.30,11.95,11.50,11.45,"52,300"
IMH,"I & M Holdings Plc
",122.00,124.00,123.00,123.00,"23,600"
KCB,"KCB Group Plc
",41.00,42.00,41.50,41.25,"2,266,400"
NBK,"National Bank of Kenya Ltd
",10.10,10.30,10.15,10.05,"10,200"
NCBA,"NCBA Group Plc
",36.50,37.00,37.00,37.00,"129,800"
SBIC,"Stanbic Holdings Plc
",82.00,84.50,82.50,84.50,"30,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",219.00,219.00,219.00,219.00,"36,600"
DCON,"Deacons (East Africa) Plc
",3.30,3.60,3.35,3.60,"171,400"
EVRD,"Eveready East Africa Ltd
",2.40,2.45,2.45,2.35,"8,800"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",15.00,15.00,15.00,13.65,"146,600"
LKL,"Longhorn Publishers Plc
",5.65,5.80,5.75,6.00,"3,900"
NBV,"Nairobi Business Ventures Ltd
",3.10,3.15,3.15,3.15,"14,100"
NMG,"Nation Media Group Plc
",115.00,116.00,116.00,117.00,"9,400"
SMER,"Sameer Africa Plc
",2.75,2.85,2.85,2.90,"14,200"
SGL,"Standard Group Plc
",35.00,35.00,35.00,35.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",30.00,30.50,30.25,29.00,"3,000"
UCHM,"Uchumi Supermarket Plc
",3.90,4.50,4.35,4.15,"160,700"
SCAN,"WPP ScanGroup Plc
",18.50,19.00,18.75,18.55,200
ARM,"ARM Cement Plc
",13.55,13.60,13.60,13.60,"24,800"
BAMB,"Bamburi Cement Ltd
",180.00,182.00,181.00,180.00,"2,000"
CRWN,"Crown Paints Kenya Plc
",76.00,76.00,76.00,78.00,"5,800"
CABL,"East African Cables Plc
",5.75,5.85,5.85,5.75,"7,100"
PORT,"East African Portland Cement Ltd
",33.00,33.00,33.00,33.00,-
KENO,"KenolKobil Ltd
",14.90,15.00,15.00,14.90,"104,500"
KEGN,"Kenya Electricity Generating Company Plc
",8.65,8.80,8.70,8.80,"531,300"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",9.90,10.50,10.00,10.15,"309,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",24.75,26.75,26.50,25.25,"93,200"
UMME,"Umeme Ltd
",12.60,13.85,12.65,12.70,"286,900"
BRIT,"Britam Holdings Plc
",14.95,15.00,15.00,15.20,"288,300"
CIC,"CIC Insurance Group Ltd
",5.65,5.90,5.70,5.65,"55,300"
JUB,"Jubilee Holdings Ltd
",471.00,480.00,480.00,470.00,"3,700"
KNRE,"Kenya Re-Insurance Corporation Ltd
",20.75,21.00,21.00,20.75,"3,200"
LBTY,"Liberty Kenya Holdings Ltd
",13.80,13.80,13.80,13.75,300
SLAM,"Sanlam Kenya Plc
",30.00,30.00,30.00,29.00,600
CTUM,"Centum Investment Company Plc
",43.75,44.50,44.25,44.00,"225,800"
HAFR,"Home Afrika Ltd
",1.40,1.60,1.50,1.55,"1,101,200"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.10,3.20,3.15,3.15,"4,400"
TCL,"Trans-Century Plc
",6.20,6.80,6.25,6.85,"27,100"
NSE,"Nairobi Securities Exchange Plc
",21.00,21.50,21.25,21.25,"543,900"
AMAC,"Africa Mega Agricorp Plc
",94.50,94.50,94.50,94.50,-
BOC,"BOC Kenya Plc
",108.00,108.00,108.00,108.00,-
BAT,"British American Tobacco Kenya Plc
",795.00,800.00,797.00,800.00,"35,500"
CARB,"Carbacid Investments Plc
",12.80,13.05,13.05,13.05,"68,100"
EABL,"East African Breweries Ltd
",240.00,242.00,242.00,241.00,"7,000"
FTGH,"Flame Tree Group Holdings Ltd
",4.65,4.80,4.75,4.90,"10,300"
MSC,"Mumias Sugar Company Ltd
",1.15,1.20,1.20,1.20,"169,100"
UNGA,"Unga Group Ltd
",33.00,33.00,33.00,33.25,"4,100"
SCOM,"Safaricom Plc
",27.00,27.75,27.50,27.75,"6,553,600"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,769.34","3,769.34","3,769.34","3,803.78",-
^N25I,"NSE 25-Share Index
","4,363.88","4,363.88","4,363.88","4,396.65",-
^NASI,"NSE All-Share Index
",173.30,173.30,173.30,173.61,-
