Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",22.75,22.75,22.75,25.25,"1,200"
KUKZ,"Kakuzi Plc
",329.00,329.00,329.00,329.00,-
KAPC,"Kapchorua Tea Kenya Plc
",65.00,71.00,66.00,70.00,"5,600"
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",29.50,30.00,29.75,31.50,"2,600"
WTK,"Williamson Tea Kenya Plc
",158.00,160.00,160.00,160.00,"4,500"
CGEN,"Car and General (K) Ltd
",21.00,21.00,21.00,21.00,300
ABSA,"ABSA Bank Kenya Plc
",9.55,9.85,9.65,9.70,"67,300"
COOP,"Co-operative Bank of Kenya Ltd
",15.85,16.10,16.00,16.00,"707,000"
DTK,"Diamond Trust Bank Kenya Ltd
",192.00,192.00,192.00,192.00,-
EQTY,"Equity Group Holdings Plc
",38.75,40.00,40.00,39.00,"338,200"
HFCK,"HF Group Ltd
",10.00,10.90,10.45,10.60,"54,300"
IMH,"I & M Holdings Plc
",127.00,127.00,127.00,127.00,-
KCB,"KCB Group Plc
",42.50,43.25,43.00,43.00,"624,400"
NBK,"National Bank of Kenya Ltd
",9.10,9.75,9.40,9.50,"7,900"
NCBA,"NCBA Group Plc
",33.75,34.00,34.00,34.00,"190,500"
SBIC,"Stanbic Holdings Plc
",81.00,81.00,81.00,81.00,"4,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",208.00,208.00,208.00,208.00,800
DCON,"Deacons (East Africa) Plc
",3.50,3.50,3.50,3.45,"1,300"
EVRD,"Eveready East Africa Ltd
",2.40,2.50,2.45,2.55,"7,400"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",16.55,17.50,17.20,17.75,"98,700"
LKL,"Longhorn Publishers Plc
",5.20,5.65,5.40,5.35,"11,700"
NBV,"Nairobi Business Ventures Ltd
",3.30,3.40,3.40,3.50,"12,400"
NMG,"Nation Media Group Plc
",115.00,117.00,117.00,117.00,"7,700"
SMER,"Sameer Africa Plc
",2.75,2.90,2.80,2.90,"1,500"
SGL,"Standard Group Plc
",37.00,37.00,37.00,37.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",32.50,32.50,32.50,32.25,100
UCHM,"Uchumi Supermarket Plc
",4.20,4.85,4.65,4.55,"201,900"
SCAN,"WPP ScanGroup Plc
",19.00,19.00,19.00,19.00,"10,200"
ARM,"ARM Cement Plc
",12.95,13.35,13.05,12.60,"51,500"
BAMB,"Bamburi Cement Ltd
",180.00,180.00,180.00,180.00,-
CRWN,"Crown Paints Kenya Plc
",80.00,80.00,80.00,76.00,200
CABL,"East African Cables Plc
",5.20,5.75,5.50,5.75,"21,700"
PORT,"East African Portland Cement Ltd
",27.00,27.00,27.00,27.00,100
KENO,"KenolKobil Ltd
",14.00,14.70,14.05,14.10,"3,610,400"
KEGN,"Kenya Electricity Generating Company Plc
",8.50,8.65,8.60,8.65,"98,600"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",9.05,9.20,9.15,9.20,"48,900"
TOTL,"TotalEnergies Marketing Kenya Plc
",23.50,23.50,23.50,24.25,"1,100"
UMME,"Umeme Ltd
",13.40,13.40,13.40,12.50,100
BRIT,"Britam Holdings Plc
",13.15,13.50,13.40,13.35,"57,300"
CIC,"CIC Insurance Group Ltd
",5.50,5.70,5.65,5.60,"21,500"
JUB,"Jubilee Holdings Ltd
",495.00,500.00,500.00,495.00,"2,500"
KNRE,"Kenya Re-Insurance Corporation Ltd
",18.00,19.90,18.15,19.55,"498,600"
LBTY,"Liberty Kenya Holdings Ltd
",12.20,12.20,12.20,12.55,500
SLAM,"Sanlam Kenya Plc
",27.75,27.75,27.75,27.75,"1,000"
CTUM,"Centum Investment Company Plc
",43.75,44.50,44.00,44.50,"63,700"
HAFR,"Home Afrika Ltd
",1.35,1.40,1.40,1.40,"483,000"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.50,3.85,3.55,3.60,"13,300"
TCL,"Trans-Century Plc
",6.00,6.60,6.05,6.05,"31,100"
NSE,"Nairobi Securities Exchange Plc
",19.70,20.00,19.75,19.20,"6,900"
AMAC,"Africa Mega Agricorp Plc
",97.00,97.00,97.00,97.00,-
BOC,"BOC Kenya Plc
",107.00,107.00,107.00,107.00,100
BAT,"British American Tobacco Kenya Plc
",760.00,760.00,760.00,781.00,100
CARB,"Carbacid Investments Plc
",12.05,12.30,12.15,12.80,"12,600"
EABL,"East African Breweries Ltd
",233.00,243.00,239.00,233.00,500
FTGH,"Flame Tree Group Holdings Ltd
",4.50,4.80,4.55,4.75,"6,300"
MSC,"Mumias Sugar Company Ltd
",1.10,1.15,1.15,1.15,"632,200"
UNGA,"Unga Group Ltd
",27.50,32.00,29.25,29.75,"1,600"
SCOM,"Safaricom Plc
",26.25,27.50,27.00,26.50,"3,636,200"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,711.94","3,711.94","3,711.94","3,711.64",-
^N25I,"NSE 25-Share Index
","4,283.38","4,283.38","4,283.38","4,242.38",-
^NASI,"NSE All-Share Index
",171.20,171.20,171.20,169.64,-
