Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",25.25,25.25,25.25,25.25,-
KUKZ,"Kakuzi Plc
",329.00,329.00,329.00,329.00,-
KAPC,"Kapchorua Tea Kenya Plc
",70.00,70.00,70.00,70.00,-
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",29.00,30.00,29.50,28.00,"1,600"
WTK,"Williamson Tea Kenya Plc
",160.00,160.00,160.00,159.00,"1,300"
CGEN,"Car and General (K) Ltd
",21.00,21.00,21.00,21.00,-
ABSA,"ABSA Bank Kenya Plc
",9.70,9.85,9.80,9.80,"230,300"
COOP,"Co-operative Bank of Kenya Ltd
",15.85,16.10,15.95,16.05,"104,600"
DTK,"Diamond Trust Bank Kenya Ltd
",193.00,193.00,193.00,193.00,-
EQTY,"Equity Group Holdings Plc
",40.00,41.00,40.50,40.50,"102,900"
HFCK,"HF Group Ltd
",10.75,11.00,10.80,10.90,"30,100"
IMH,"I & M Holdings Plc
",127.00,127.00,127.00,127.00,-
KCB,"KCB Group Plc
",42.50,43.00,43.00,43.00,"1,302,400"
NBK,"National Bank of Kenya Ltd
",9.40,9.40,9.40,9.55,100
NCBA,"NCBA Group Plc
",33.75,34.00,34.00,34.00,"457,500"
SBIC,"Stanbic Holdings Plc
",82.00,82.50,82.50,82.00,"21,500"
SCBK,"Standard Chartered Bank Kenya Ltd
",206.00,208.00,207.00,207.00,"1,200"
DCON,"Deacons (East Africa) Plc
",3.30,3.30,3.30,3.30,-
EVRD,"Eveready East Africa Ltd
",2.35,2.35,2.35,2.45,"6,700"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",17.50,18.20,17.95,18.10,"45,200"
LKL,"Longhorn Publishers Plc
",5.15,5.65,5.55,5.50,"108,600"
NBV,"Nairobi Business Ventures Ltd
",3.30,3.55,3.35,3.30,"19,700"
NMG,"Nation Media Group Plc
",115.00,118.00,118.00,117.00,"2,100"
SMER,"Sameer Africa Plc
",2.90,2.90,2.90,2.65,100
SGL,"Standard Group Plc
",37.00,37.00,37.00,34.25,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",32.00,32.50,32.50,34.75,"11,200"
UCHM,"Uchumi Supermarket Plc
",4.40,4.80,4.55,4.55,"262,300"
SCAN,"WPP ScanGroup Plc
",17.00,17.45,17.45,17.45,"2,100"
ARM,"ARM Cement Plc
",12.10,12.50,12.15,12.10,"195,200"
BAMB,"Bamburi Cement Ltd
",180.00,182.00,181.00,178.00,"63,600"
CRWN,"Crown Paints Kenya Plc
",76.00,76.00,76.00,76.00,-
CABL,"East African Cables Plc
",5.70,5.95,5.75,5.70,"4,000"
PORT,"East African Portland Cement Ltd
",27.00,27.00,27.00,24.75,100
KENO,"KenolKobil Ltd
",13.85,14.00,14.00,13.75,"99,900"
KEGN,"Kenya Electricity Generating Company Plc
",8.60,8.80,8.70,8.65,"981,700"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",9.20,9.50,9.30,9.25,"171,900"
TOTL,"TotalEnergies Marketing Kenya Plc
",23.00,25.25,23.50,23.50,"21,000"
UMME,"Umeme Ltd
",12.80,12.80,12.80,12.80,-
BRIT,"Britam Holdings Plc
",13.40,14.00,13.80,13.45,"80,600"
CIC,"CIC Insurance Group Ltd
",5.70,5.90,5.85,5.75,"108,300"
JUB,"Jubilee Holdings Ltd
",495.00,500.00,496.00,470.00,"9,400"
KNRE,"Kenya Re-Insurance Corporation Ltd
",19.00,20.00,19.75,19.65,"5,200"
LBTY,"Liberty Kenya Holdings Ltd
",12.50,12.50,12.50,12.50,600
SLAM,"Sanlam Kenya Plc
",27.00,28.50,28.00,27.00,"1,100"
CTUM,"Centum Investment Company Plc
",44.50,45.00,44.75,44.75,"76,100"
HAFR,"Home Afrika Ltd
",1.35,1.40,1.40,1.40,"253,500"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.50,3.60,3.55,3.35,"11,000"
TCL,"Trans-Century Plc
",6.50,6.60,6.55,6.50,"1,100"
NSE,"Nairobi Securities Exchange Plc
",19.95,21.00,21.00,20.00,"15,900"
AMAC,"Africa Mega Agricorp Plc
",97.00,97.00,97.00,97.00,-
BOC,"BOC Kenya Plc
",107.00,107.00,107.00,107.00,-
BAT,"British American Tobacco Kenya Plc
",780.00,780.00,780.00,795.00,700
CARB,"Carbacid Investments Plc
",12.00,12.60,12.60,12.05,"4,322,700"
EABL,"East African Breweries Ltd
",239.00,245.00,245.00,244.00,"400,700"
FTGH,"Flame Tree Group Holdings Ltd
",4.70,4.85,4.80,4.85,"6,500"
MSC,"Mumias Sugar Company Ltd
",1.10,1.15,1.15,1.20,"214,200"
UNGA,"Unga Group Ltd
",27.75,30.00,30.00,28.00,"1,600"
SCOM,"Safaricom Plc
",26.25,26.75,26.50,26.75,"6,604,600"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,719.38","3,719.38","3,719.38","3,695.41",-
^N25I,"NSE 25-Share Index
","4,307.40","4,307.40","4,307.40","4,302.57",-
^NASI,"NSE All-Share Index
",171.62,171.62,171.62,171.36,-
