Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",25.00,25.00,25.00,25.25,-
KUKZ,"Kakuzi Plc
",327.00,327.00,327.00,327.00,-
KAPC,"Kapchorua Tea Kenya Plc
",70.00,71.50,70.50,71.00,300
LIMT,"Limuru Tea Plc
",500.00,500.00,500.00,500.00,-
SASN,"Sasini Plc
",27.00,27.00,27.00,26.25,"2,800"
WTK,"Williamson Tea Kenya Plc
",160.00,160.00,160.00,160.00,100
CGEN,"Car and General (K) Ltd
",21.00,21.00,21.00,21.00,-
ABSA,"ABSA Bank Kenya Plc
",9.75,9.90,9.85,9.90,"198,300"
COOP,"Co-operative Bank of Kenya Ltd
",16.00,16.50,16.05,16.05,"8,514,300"
DTK,"Diamond Trust Bank Kenya Ltd
",191.00,192.00,192.00,191.00,"53,700"
EQTY,"Equity Group Holdings Plc
",38.00,41.00,40.50,40.50,"3,337,200"
HFCK,"HF Group Ltd
",10.65,10.95,10.80,10.65,"105,300"
IMH,"I & M Holdings Plc
",120.00,122.00,121.00,125.00,"500,000"
KCB,"KCB Group Plc
",41.75,42.50,42.25,42.50,"3,799,300"
NBK,"National Bank of Kenya Ltd
",9.40,10.00,9.65,9.50,"11,000"
NCBA,"NCBA Group Plc
",35.00,35.75,35.75,36.00,"159,500"
SBIC,"Stanbic Holdings Plc
",82.00,82.00,82.00,83.00,"15,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",206.00,206.00,206.00,203.00,"3,000"
DCON,"Deacons (East Africa) Plc
",3.65,3.65,3.65,3.50,100
EVRD,"Eveready East Africa Ltd
",2.30,2.50,2.40,2.40,"66,800"
XPRS,"Express Kenya Plc
",3.75,3.75,3.75,3.75,-
KQ,"Kenya Airways Plc
",17.90,18.50,18.05,17.90,"485,600"
LKL,"Longhorn Publishers Plc
",5.20,5.75,5.45,5.55,"5,100"
NBV,"Nairobi Business Ventures Ltd
",3.10,3.10,3.10,2.90,"1,200"
NMG,"Nation Media Group Plc
",115.00,118.00,118.00,119.00,"2,700"
SMER,"Sameer Africa Plc
",2.90,2.90,2.90,2.90,700
SGL,"Standard Group Plc
",33.75,33.75,33.75,37.50,800
TPSE,"TPS Eastern Africa (Serena) Ltd
",30.00,30.00,30.00,30.00,"2,300"
UCHM,"Uchumi Supermarket Plc
",4.15,4.15,4.15,3.85,"98,000"
SCAN,"WPP ScanGroup Plc
",17.35,17.95,17.45,17.70,"4,700"
ARM,"ARM Cement Plc
",11.65,12.00,11.85,11.65,"211,600"
BAMB,"Bamburi Cement Ltd
",178.00,179.00,179.00,181.00,"21,200"
CRWN,"Crown Paints Kenya Plc
",76.00,76.00,76.00,76.00,200
CABL,"East African Cables Plc
",5.70,5.85,5.75,5.85,"12,700"
PORT,"East African Portland Cement Ltd
",33.25,33.25,33.25,33.25,-
KENO,"KenolKobil Ltd
",14.05,14.25,14.10,14.30,"1,855,600"
KEGN,"Kenya Electricity Generating Company Plc
",8.70,8.90,8.75,8.70,"4,537,300"
KPLC-P4,"KPLC-P4
",5.00,5.00,5.00,5.00,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",9.30,9.50,9.45,9.50,"151,600"
TOTL,"TotalEnergies Marketing Kenya Plc
",25.00,25.50,25.50,25.50,900
UMME,"Umeme Ltd
",13.50,13.50,13.50,13.55,-
BRIT,"Britam Holdings Plc
",13.75,14.20,14.05,14.05,"345,000"
CIC,"CIC Insurance Group Ltd
",5.80,5.85,5.85,5.80,"243,900"
JUB,"Jubilee Holdings Ltd
",470.00,470.00,470.00,470.00,100
KNRE,"Kenya Re-Insurance Corporation Ltd
",20.00,20.25,20.25,20.00,"20,900"
LBTY,"Liberty Kenya Holdings Ltd
",12.10,13.30,12.90,12.15,300
SLAM,"Sanlam Kenya Plc
",28.75,28.75,28.75,28.75,-
CTUM,"Centum Investment Company Plc
",44.00,44.50,44.25,44.25,"123,500"
HAFR,"Home Afrika Ltd
",1.30,1.40,1.40,1.35,"335,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.15,3.35,3.20,3.20,"1,700"
TCL,"Trans-Century Plc
",6.25,6.90,6.70,6.80,"2,100"
NSE,"Nairobi Securities Exchange Plc
",20.00,21.75,20.50,21.50,"14,600"
AMAC,"Africa Mega Agricorp Plc
",97.00,97.00,97.00,97.00,-
BOC,"BOC Kenya Plc
",107.00,108.00,108.00,107.00,300
BAT,"British American Tobacco Kenya Plc
",796.00,800.00,800.00,796.00,"1,000"
CARB,"Carbacid Investments Plc
",12.50,12.50,12.50,12.55,-
EABL,"East African Breweries Ltd
",230.00,245.00,245.00,245.00,"750,100"
FTGH,"Flame Tree Group Holdings Ltd
",4.90,5.00,4.95,4.95,"1,500"
MSC,"Mumias Sugar Company Ltd
",1.10,1.15,1.15,1.15,"151,800"
UNGA,"Unga Group Ltd
",30.00,30.00,30.00,30.75,"4,900"
SCOM,"Safaricom Plc
",24.50,27.50,26.75,27.25,"11,870,000"
GLD,"ABSA NewGold ETF
","1,265.00","1,265.00","1,265.00","1,265.00",-
^N20I,"NSE 20-Share Index
","3,707.76","3,707.76","3,707.76","3,706.37",-
^N25I,"NSE 25-Share Index
","4,306.91","4,306.91","4,306.91","4,326.82",-
^NASI,"NSE All-Share Index
",172.15,172.15,172.15,172.88,-
