Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",18.75,18.75,18.75,18.75,-
KUKZ,"Kakuzi Plc
",280.00,280.00,280.00,275.00,100
KAPC,"Kapchorua Tea Kenya Plc
",79.00,79.00,79.00,80.00,200
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,530.00,-
SASN,"Sasini Plc
",19.00,20.00,19.75,20.25,"8,200"
WTK,"Williamson Tea Kenya Plc
",182.00,182.00,182.00,183.00,200
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.80,9.00,8.95,8.95,"504,100"
COOP,"Co-operative Bank of Kenya Ltd
",14.00,14.50,14.20,13.90,"136,400"
DTK,"Diamond Trust Bank Kenya Ltd
",133.00,140.00,136.00,133.00,"185,400"
EQTY,"Equity Group Holdings Plc
",31.75,32.50,32.25,32.50,"900,800"
HFCK,"HF Group Ltd
",14.50,14.80,14.80,14.80,"22,900"
IMH,"I & M Holdings Plc
",96.00,96.00,96.00,96.00,-
KCB,"KCB Group Plc
",30.75,31.00,31.00,31.00,"1,989,400"
NBK,"National Bank of Kenya Ltd
",7.60,7.95,7.65,7.60,"4,800"
NCBA,"NCBA Group Plc
",30.25,32.00,31.50,32.25,"30,600"
SBIC,"Stanbic Holdings Plc
",70.00,72.00,70.50,70.00,"3,200"
SCBK,"Standard Chartered Bank Kenya Ltd
",186.00,190.00,190.00,186.00,"1,200"
DCON,"Deacons (East Africa) Plc
",6.00,6.00,6.00,6.20,400
EVRD,"Eveready East Africa Ltd
",2.50,2.60,2.60,2.50,800
XPRS,"Express Kenya Plc
",3.20,3.20,3.20,3.25,-
KQ,"Kenya Airways Plc
",6.60,6.85,6.80,6.85,"412,500"
LKL,"Longhorn Publishers Plc
",5.10,5.20,5.15,5.15,"2,100"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,100
NMG,"Nation Media Group Plc
",98.00,98.00,98.00,97.00,"5,600"
SMER,"Sameer Africa Plc
",2.80,3.10,3.00,2.90,"501,900"
SGL,"Standard Group Plc
",20.75,20.75,20.75,22.00,200
TPSE,"TPS Eastern Africa (Serena) Ltd
",18.00,18.50,18.50,18.20,"34,400"
UCHM,"Uchumi Supermarket Plc
",3.00,3.40,3.05,3.15,"4,000"
SCAN,"WPP ScanGroup Plc
",18.00,18.95,18.10,17.70,"121,100"
ARM,"ARM Cement Plc
",28.50,29.00,29.00,28.75,300
BAMB,"Bamburi Cement Ltd
",159.00,159.00,159.00,159.00,"3,200"
CRWN,"Crown Paints Kenya Plc
",42.50,42.50,42.50,42.50,-
CABL,"East African Cables Plc
",6.20,6.30,6.30,6.25,"11,300"
PORT,"East African Portland Cement Ltd
",23.00,23.00,23.00,22.50,100
KENO,"KenolKobil Ltd
",12.40,12.70,12.55,12.50,"33,400"
KEGN,"Kenya Electricity Generating Company Plc
",6.15,6.25,6.25,6.20,"580,600"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.90,9.35,9.00,9.00,"1,717,400"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.85,18.00,18.00,18.00,"4,400"
UMME,"Umeme Ltd
",15.50,15.50,15.50,15.50,-
BRIT,"Britam Holdings Plc
",9.90,10.30,10.00,9.90,"1,304,800"
CIC,"CIC Insurance Group Ltd
",4.00,4.15,4.05,4.05,"638,400"
JUB,"Jubilee Holdings Ltd
",473.00,480.00,474.00,474.00,"3,500"
KNRE,"Kenya Re-Insurance Corporation Ltd
",21.25,22.50,22.50,21.50,"433,800"
LBTY,"Liberty Kenya Holdings Ltd
",13.50,14.00,13.85,14.00,300
SLAM,"Sanlam Kenya Plc
",34.00,34.00,34.00,34.00,-
CTUM,"Centum Investment Company Plc
",40.50,41.50,41.00,41.25,"23,800"
HAFR,"Home Afrika Ltd
",1.20,1.20,1.20,1.20,"43,500"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.10,3.10,3.10,3.25,400
TCL,"Trans-Century Plc
",6.60,7.00,6.90,7.05,600
NSE,"Nairobi Securities Exchange Plc
",15.20,15.45,15.45,15.35,"6,500"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",85.50,85.50,85.50,85.00,100
BAT,"British American Tobacco Kenya Plc
",830.00,830.00,830.00,830.00,-
CARB,"Carbacid Investments Plc
",14.00,14.55,14.35,14.55,"38,800"
EABL,"East African Breweries Ltd
",260.00,264.00,261.00,263.00,"271,800"
FTGH,"Flame Tree Group Holdings Ltd
",5.15,5.25,5.25,5.15,"10,200"
MSC,"Mumias Sugar Company Ltd
",1.10,1.15,1.15,1.10,"339,800"
UNGA,"Unga Group Ltd
",32.50,34.25,34.25,34.00,"3,600"
SCOM,"Safaricom Plc
",20.00,20.75,20.25,20.75,"2,022,200"
^N20I,"NSE 20-Share Index
","3,291.25","3,291.25","3,291.25","3,283.77",-
^N25I,"NSE 25-Share Index
","3,691.88","3,691.88","3,691.88","3,709.91",-
^NASI,"NSE All-Share Index
",138.73,138.73,138.73,139.96,-
