Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",17.65,18.75,17.95,18.75,800
KUKZ,"Kakuzi Plc
",280.00,280.00,280.00,280.00,-
KAPC,"Kapchorua Tea Kenya Plc
",79.00,80.00,79.50,80.00,"1,500"
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,530.00,-
SASN,"Sasini Plc
",18.75,20.00,18.95,18.80,"2,500"
WTK,"Williamson Tea Kenya Plc
",180.00,180.00,180.00,180.00,-
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.85,9.20,9.00,8.90,"1,018,500"
COOP,"Co-operative Bank of Kenya Ltd
",13.85,14.40,14.05,14.10,"4,677,200"
DTK,"Diamond Trust Bank Kenya Ltd
",133.00,133.00,133.00,133.00,-
EQTY,"Equity Group Holdings Plc
",30.75,31.50,31.25,31.75,"487,200"
HFCK,"HF Group Ltd
",14.10,14.60,14.45,14.55,"15,200"
IMH,"I & M Holdings Plc
",95.00,97.00,96.50,95.00,"1,500"
KCB,"KCB Group Plc
",30.50,31.00,30.75,30.75,"279,100"
NBK,"National Bank of Kenya Ltd
",7.70,8.00,7.75,7.50,"6,000"
NCBA,"NCBA Group Plc
",28.75,30.00,29.50,30.75,"29,500"
SBIC,"Stanbic Holdings Plc
",70.00,73.00,71.00,72.00,"5,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",190.00,191.00,191.00,190.00,"134,100"
DCON,"Deacons (East Africa) Plc
",6.15,6.15,6.15,6.15,-
EVRD,"Eveready East Africa Ltd
",2.65,2.70,2.70,2.60,"1,400"
XPRS,"Express Kenya Plc
",3.25,3.25,3.25,3.30,-
KQ,"Kenya Airways Plc
",5.60,6.25,6.00,6.00,"446,400"
LKL,"Longhorn Publishers Plc
",4.95,5.20,5.20,5.10,"86,800"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,100
NMG,"Nation Media Group Plc
",95.00,95.50,95.50,96.00,"7,900"
SMER,"Sameer Africa Plc
",2.80,2.80,2.80,2.75,"29,700"
SGL,"Standard Group Plc
",22.00,22.00,22.00,22.25,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",18.50,19.00,18.70,19.40,"3,800"
UCHM,"Uchumi Supermarket Plc
",3.25,3.25,3.25,3.10,"14,400"
SCAN,"WPP ScanGroup Plc
",18.10,18.45,18.15,18.50,"83,300"
ARM,"ARM Cement Plc
",26.00,26.00,26.00,26.25,100
BAMB,"Bamburi Cement Ltd
",157.00,159.00,159.00,159.00,800
CRWN,"Crown Paints Kenya Plc
",42.50,42.50,42.50,42.50,-
CABL,"East African Cables Plc
",6.05,6.10,6.10,6.10,"6,400"
PORT,"East African Portland Cement Ltd
",20.00,20.00,20.00,20.00,-
KENO,"KenolKobil Ltd
",13.50,15.00,14.35,13.70,"1,936,700"
KEGN,"Kenya Electricity Generating Company Plc
",6.00,6.20,6.15,5.90,"168,200"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.80,9.05,9.00,9.00,"42,100"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.70,17.70,17.70,17.95,"15,100"
UMME,"Umeme Ltd
",15.50,15.50,15.50,15.50,-
BRIT,"Britam Holdings Plc
",10.00,10.10,10.10,10.10,"80,000"
CIC,"CIC Insurance Group Ltd
",3.90,4.10,4.00,4.05,"349,000"
JUB,"Jubilee Holdings Ltd
",480.00,480.00,480.00,473.00,"25,100"
KNRE,"Kenya Re-Insurance Corporation Ltd
",21.50,22.75,22.25,22.00,"416,500"
LBTY,"Liberty Kenya Holdings Ltd
",13.50,13.60,13.55,13.65,"2,200"
SLAM,"Sanlam Kenya Plc
",32.75,32.75,32.75,33.00,-
CTUM,"Centum Investment Company Plc
",40.00,40.75,40.25,40.75,"23,000"
HAFR,"Home Afrika Ltd
",1.15,1.20,1.20,1.20,"152,700"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.00,3.10,3.05,3.10,"9,000"
TCL,"Trans-Century Plc
",6.90,6.90,6.90,6.90,"2,800"
NSE,"Nairobi Securities Exchange Plc
",13.50,15.00,13.95,14.60,"576,900"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",90.00,90.00,90.00,85.00,500
BAT,"British American Tobacco Kenya Plc
",827.00,827.00,827.00,827.00,-
CARB,"Carbacid Investments Plc
",12.60,14.00,13.20,13.95,"45,800"
EABL,"East African Breweries Ltd
",270.00,270.00,270.00,260.00,100
FTGH,"Flame Tree Group Holdings Ltd
",5.00,5.40,5.35,5.40,"4,300"
MSC,"Mumias Sugar Company Ltd
",1.20,1.30,1.30,1.25,"238,300"
UNGA,"Unga Group Ltd
",34.00,34.25,34.25,34.25,200
SCOM,"Safaricom Plc
",19.90,20.25,20.00,20.25,"17,758,700"
^N20I,"NSE 20-Share Index
","3,273.61","3,273.61","3,273.61","3,267.53",-
^N25I,"NSE 25-Share Index
","3,681.55","3,681.55","3,681.55","3,672.43",-
^NASI,"NSE All-Share Index
",138.39,138.39,138.39,138.01,-
