Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",18.50,18.50,18.50,18.50,-
KUKZ,"Kakuzi Plc
",265.00,265.00,265.00,265.00,-
KAPC,"Kapchorua Tea Kenya Plc
",82.00,82.00,82.00,77.00,"1,200"
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,490.00,100
SASN,"Sasini Plc
",18.80,18.85,18.85,19.65,"1,600"
WTK,"Williamson Tea Kenya Plc
",182.00,183.00,183.00,182.00,"1,700"
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.45,8.70,8.55,8.65,"533,700"
COOP,"Co-operative Bank of Kenya Ltd
",12.60,13.45,12.90,12.60,"849,300"
DTK,"Diamond Trust Bank Kenya Ltd
",133.00,134.00,134.00,134.00,"55,400"
EQTY,"Equity Group Holdings Plc
",31.00,32.00,32.00,31.25,"5,852,800"
HFCK,"HF Group Ltd
",14.50,14.85,14.55,14.90,"213,000"
IMH,"I & M Holdings Plc
",97.00,97.00,97.00,93.50,400
KCB,"KCB Group Plc
",28.50,29.50,28.75,29.25,"1,089,500"
NBK,"National Bank of Kenya Ltd
",6.80,6.95,6.90,6.80,"4,000"
NCBA,"NCBA Group Plc
",28.75,31.00,30.75,29.00,"70,900"
SBIC,"Stanbic Holdings Plc
",70.00,70.00,70.00,70.00,"1,900"
SCBK,"Standard Chartered Bank Kenya Ltd
",188.00,190.00,189.00,190.00,400
DCON,"Deacons (East Africa) Plc
",6.50,6.90,6.55,6.90,"12,500"
EVRD,"Eveready East Africa Ltd
",2.35,2.55,2.50,2.35,"5,900"
XPRS,"Express Kenya Plc
",3.00,3.25,3.05,3.20,"3,700"
KQ,"Kenya Airways Plc
",6.60,7.50,6.90,7.35,"1,379,100"
LKL,"Longhorn Publishers Plc
",4.90,5.00,4.95,5.00,"18,300"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,100
NMG,"Nation Media Group Plc
",98.00,100.00,99.00,98.50,"35,400"
SMER,"Sameer Africa Plc
",3.00,3.00,3.00,3.00,"15,700"
SGL,"Standard Group Plc
",22.50,22.50,22.50,22.50,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",18.00,18.00,18.00,18.00,-
UCHM,"Uchumi Supermarket Plc
",3.30,3.50,3.35,3.50,"11,100"
SCAN,"WPP ScanGroup Plc
",18.00,18.50,18.25,18.40,"13,800"
ARM,"ARM Cement Plc
",27.50,29.00,28.75,26.75,"133,300"
BAMB,"Bamburi Cement Ltd
",160.00,160.00,160.00,159.00,"99,200"
CRWN,"Crown Paints Kenya Plc
",44.00,44.00,44.00,44.00,-
CABL,"East African Cables Plc
",6.20,6.40,6.35,6.20,"4,100"
PORT,"East African Portland Cement Ltd
",25.25,27.00,26.25,24.75,200
KENO,"KenolKobil Ltd
",12.10,12.15,12.15,12.15,"8,900"
KEGN,"Kenya Electricity Generating Company Plc
",5.50,5.75,5.65,5.75,"201,600"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.95,9.05,9.00,9.00,"2,728,800"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.80,17.80,17.80,17.80,300
UMME,"Umeme Ltd
",15.75,15.75,15.75,15.75,-
BRIT,"Britam Holdings Plc
",10.00,10.30,10.15,10.35,"110,500"
CIC,"CIC Insurance Group Ltd
",4.00,4.20,4.15,4.15,"231,400"
JUB,"Jubilee Holdings Ltd
",476.00,476.00,476.00,477.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",21.50,22.00,21.75,22.00,"27,100"
LBTY,"Liberty Kenya Holdings Ltd
",14.45,14.50,14.50,14.00,900
SLAM,"Sanlam Kenya Plc
",33.00,33.00,33.00,33.00,-
CTUM,"Centum Investment Company Plc
",40.50,41.50,41.25,41.50,"84,000"
HAFR,"Home Afrika Ltd
",1.10,1.25,1.20,1.25,"239,000"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.05,3.30,3.10,3.20,"6,700"
TCL,"Trans-Century Plc
",7.00,7.00,7.00,6.95,300
NSE,"Nairobi Securities Exchange Plc
",15.00,15.40,15.05,15.30,"612,800"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",84.00,84.00,84.00,84.00,-
BAT,"British American Tobacco Kenya Plc
",826.00,826.00,826.00,826.00,-
CARB,"Carbacid Investments Plc
",14.60,15.45,15.45,15.55,"10,400"
EABL,"East African Breweries Ltd
",266.00,275.00,272.00,275.00,"117,400"
FTGH,"Flame Tree Group Holdings Ltd
",5.05,5.05,5.05,5.05,"1,000"
MSC,"Mumias Sugar Company Ltd
",1.05,1.10,1.10,1.10,"82,600"
UNGA,"Unga Group Ltd
",34.50,34.50,34.50,34.25,100
SCOM,"Safaricom Plc
",19.65,20.75,20.50,21.00,"7,082,100"
^N20I,"NSE 20-Share Index
","3,238.47","3,238.47","3,238.47","3,248.54",-
^N25I,"NSE 25-Share Index
","3,671.64","3,671.64","3,671.64","3,680.71",-
^NASI,"NSE All-Share Index
",138.55,138.55,138.55,140.49,-
