Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",17.50,18.50,17.80,18.50,"15,600"
KUKZ,"Kakuzi Plc
",265.00,265.00,265.00,265.00,-
KAPC,"Kapchorua Tea Kenya Plc
",82.00,82.00,82.00,82.00,-
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,530.00,-
SASN,"Sasini Plc
",18.90,20.50,20.50,19.55,"3,600"
WTK,"Williamson Tea Kenya Plc
",182.00,182.00,182.00,182.00,-
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.50,8.70,8.65,8.65,"72,900"
COOP,"Co-operative Bank of Kenya Ltd
",12.85,13.50,13.30,13.05,"126,200"
DTK,"Diamond Trust Bank Kenya Ltd
",133.00,133.00,133.00,133.00,"50,000"
EQTY,"Equity Group Holdings Plc
",31.00,32.00,31.50,31.75,"1,030,900"
HFCK,"HF Group Ltd
",14.50,14.60,14.55,14.60,"249,900"
IMH,"I & M Holdings Plc
",97.00,97.00,97.00,97.00,-
KCB,"KCB Group Plc
",29.00,30.25,30.00,29.00,"2,971,100"
NBK,"National Bank of Kenya Ltd
",7.00,7.10,7.10,6.90,"3,400"
NCBA,"NCBA Group Plc
",32.75,33.00,33.00,30.75,400
SBIC,"Stanbic Holdings Plc
",69.50,70.00,70.00,70.00,"6,100"
SCBK,"Standard Chartered Bank Kenya Ltd
",185.00,185.00,185.00,190.00,600
DCON,"Deacons (East Africa) Plc
",6.45,6.45,6.45,6.50,"1,200"
EVRD,"Eveready East Africa Ltd
",2.30,2.50,2.40,2.55,"4,300"
XPRS,"Express Kenya Plc
",3.25,3.25,3.25,3.25,100
KQ,"Kenya Airways Plc
",7.00,7.20,7.10,7.05,"1,270,300"
LKL,"Longhorn Publishers Plc
",4.85,5.00,4.90,5.00,"27,200"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,"1,000"
NMG,"Nation Media Group Plc
",99.50,100.00,100.00,98.50,"8,200"
SMER,"Sameer Africa Plc
",2.90,3.20,3.05,3.05,400
SGL,"Standard Group Plc
",22.50,22.50,22.50,22.50,100
TPSE,"TPS Eastern Africa (Serena) Ltd
",18.00,18.00,18.00,18.05,-
UCHM,"Uchumi Supermarket Plc
",3.35,3.45,3.40,3.45,"3,000"
SCAN,"WPP ScanGroup Plc
",17.50,18.50,17.75,18.25,"21,200"
ARM,"ARM Cement Plc
",29.00,31.25,31.25,28.75,"3,526,400"
BAMB,"Bamburi Cement Ltd
",156.00,157.00,157.00,160.00,500
CRWN,"Crown Paints Kenya Plc
",47.00,47.00,47.00,47.00,-
CABL,"East African Cables Plc
",6.30,6.70,6.55,6.55,"22,400"
PORT,"East African Portland Cement Ltd
",26.75,29.50,27.00,27.00,"2,000"
KENO,"KenolKobil Ltd
",12.15,12.20,12.20,12.20,"13,000"
KEGN,"Kenya Electricity Generating Company Plc
",5.50,5.60,5.60,5.60,"1,962,300"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.85,9.80,9.00,9.05,"265,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.75,18.00,17.95,17.80,"4,300"
UMME,"Umeme Ltd
",15.75,15.75,15.75,15.75,-
BRIT,"Britam Holdings Plc
",9.95,10.30,10.05,10.10,"361,600"
CIC,"CIC Insurance Group Ltd
",4.10,4.30,4.15,4.10,"165,800"
JUB,"Jubilee Holdings Ltd
",476.00,476.00,476.00,476.00,"8,400"
KNRE,"Kenya Re-Insurance Corporation Ltd
",21.50,22.00,21.75,22.00,"14,500"
LBTY,"Liberty Kenya Holdings Ltd
",14.60,14.65,14.65,14.45,200
SLAM,"Sanlam Kenya Plc
",33.00,33.00,33.00,33.25,-
CTUM,"Centum Investment Company Plc
",40.50,41.25,41.00,41.50,"18,400"
HAFR,"Home Afrika Ltd
",1.15,1.20,1.20,1.20,"265,900"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.20,3.35,3.25,3.25,"2,000"
TCL,"Trans-Century Plc
",7.00,7.50,7.05,6.90,"1,200"
NSE,"Nairobi Securities Exchange Plc
",14.90,15.00,14.95,15.05,"10,500"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",84.00,84.00,84.00,84.00,-
BAT,"British American Tobacco Kenya Plc
",826.00,826.00,826.00,826.00,-
CARB,"Carbacid Investments Plc
",14.60,15.20,14.80,15.30,"4,500"
EABL,"East African Breweries Ltd
",263.00,268.00,266.00,269.00,"94,100"
FTGH,"Flame Tree Group Holdings Ltd
",5.00,5.05,5.05,5.05,"8,000"
MSC,"Mumias Sugar Company Ltd
",1.05,1.10,1.10,1.10,"670,600"
UNGA,"Unga Group Ltd
",34.50,34.50,34.50,34.00,200
SCOM,"Safaricom Plc
",20.50,21.00,21.00,21.00,"8,728,800"
^N20I,"NSE 20-Share Index
","3,264.26","3,264.26","3,264.26","3,246.72",-
^N25I,"NSE 25-Share Index
","3,692.36","3,692.36","3,692.36","3,686.03",-
^NASI,"NSE All-Share Index
",140.01,140.01,140.01,139.89,-
