Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",17.75,17.75,17.75,19.00,700
KUKZ,"Kakuzi Plc
",315.00,315.00,315.00,320.00,"2,000"
KAPC,"Kapchorua Tea Kenya Plc
",80.00,80.00,80.00,80.00,-
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,530.00,-
SASN,"Sasini Plc
",18.50,20.00,18.95,19.70,700
WTK,"Williamson Tea Kenya Plc
",170.00,170.00,170.00,173.00,"2,400"
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.85,9.25,9.10,9.05,"690,100"
COOP,"Co-operative Bank of Kenya Ltd
",13.95,14.05,14.05,14.00,"331,100"
DTK,"Diamond Trust Bank Kenya Ltd
",130.00,131.00,131.00,131.00,"5,800"
EQTY,"Equity Group Holdings Plc
",30.00,31.00,30.25,30.25,"2,596,300"
HFCK,"HF Group Ltd
",13.80,14.25,14.20,14.25,"115,500"
IMH,"I & M Holdings Plc
",91.00,95.00,91.50,91.00,"2,800"
KCB,"KCB Group Plc
",30.00,30.50,30.25,30.50,"3,164,400"
NBK,"National Bank of Kenya Ltd
",7.50,8.20,7.85,7.55,"20,800"
NCBA,"NCBA Group Plc
",27.50,28.50,28.00,28.25,"28,200"
SBIC,"Stanbic Holdings Plc
",67.50,70.00,70.00,70.00,"12,300"
SCBK,"Standard Chartered Bank Kenya Ltd
",189.00,190.00,190.00,190.00,"2,000"
DCON,"Deacons (East Africa) Plc
",5.80,6.15,6.00,6.00,200
EVRD,"Eveready East Africa Ltd
",2.35,2.55,2.50,2.40,"10,900"
XPRS,"Express Kenya Plc
",3.25,3.25,3.25,3.35,800
KQ,"Kenya Airways Plc
",6.55,6.80,6.65,6.60,"190,400"
LKL,"Longhorn Publishers Plc
",5.05,5.10,5.10,5.05,"5,800"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,-
NMG,"Nation Media Group Plc
",94.50,95.00,95.00,95.00,"17,500"
SMER,"Sameer Africa Plc
",2.80,2.80,2.80,2.85,"12,100"
SGL,"Standard Group Plc
",22.00,22.00,22.00,22.00,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",19.00,19.15,19.15,19.00,"2,800"
UCHM,"Uchumi Supermarket Plc
",3.05,3.30,3.20,3.10,"16,200"
SCAN,"WPP ScanGroup Plc
",18.50,19.50,18.75,18.50,"2,400"
ARM,"ARM Cement Plc
",24.00,26.00,25.00,26.00,"1,055,700"
BAMB,"Bamburi Cement Ltd
",158.00,160.00,160.00,160.00,300
CRWN,"Crown Paints Kenya Plc
",42.00,42.25,42.25,42.25,"4,000"
CABL,"East African Cables Plc
",6.10,6.30,6.15,6.20,"6,100"
PORT,"East African Portland Cement Ltd
",22.00,22.00,22.00,20.00,400
KENO,"KenolKobil Ltd
",15.00,15.20,15.05,15.00,"1,384,600"
KEGN,"Kenya Electricity Generating Company Plc
",5.95,6.10,6.05,6.05,"236,900"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.75,8.90,8.90,8.70,"130,300"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.00,18.70,17.90,18.00,"6,100"
UMME,"Umeme Ltd
",15.75,15.75,15.75,15.75,-
BRIT,"Britam Holdings Plc
",10.00,10.25,10.10,10.25,"179,600"
CIC,"CIC Insurance Group Ltd
",3.90,4.00,4.00,3.95,"320,300"
JUB,"Jubilee Holdings Ltd
",480.00,480.00,480.00,480.00,"4,700"
KNRE,"Kenya Re-Insurance Corporation Ltd
",22.00,22.25,22.25,22.00,"53,600"
LBTY,"Liberty Kenya Holdings Ltd
",13.60,13.60,13.60,14.00,700
SLAM,"Sanlam Kenya Plc
",32.00,32.75,32.75,32.75,"6,000"
CTUM,"Centum Investment Company Plc
",38.00,39.75,38.75,40.00,"48,500"
HAFR,"Home Afrika Ltd
",1.20,1.25,1.25,1.20,"14,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.00,3.00,3.00,3.00,"13,700"
TCL,"Trans-Century Plc
",6.30,6.30,6.30,6.35,-
NSE,"Nairobi Securities Exchange Plc
",13.00,13.80,13.30,13.70,"46,600"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",90.00,90.00,90.00,90.00,600
BAT,"British American Tobacco Kenya Plc
",850.00,850.00,850.00,830.00,"14,900"
CARB,"Carbacid Investments Plc
",13.90,14.05,14.05,14.10,"11,100"
EABL,"East African Breweries Ltd
",245.00,254.00,249.00,250.00,"427,700"
FTGH,"Flame Tree Group Holdings Ltd
",5.30,5.30,5.30,5.15,400
MSC,"Mumias Sugar Company Ltd
",1.30,1.40,1.35,1.40,"405,900"
UNGA,"Unga Group Ltd
",33.50,34.50,34.25,33.25,"222,000"
SCOM,"Safaricom Plc
",19.85,20.00,19.95,19.85,"24,813,500"
^N20I,"NSE 20-Share Index
","3,247.19","3,247.19","3,247.19","3,256.57",-
^N25I,"NSE 25-Share Index
","3,610.27","3,610.27","3,610.27","3,606.53",-
^NASI,"NSE All-Share Index
",136.61,136.61,136.61,136.55,-
