Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",18.50,18.50,18.50,19.00,-
KUKZ,"Kakuzi Plc
",265.00,265.00,265.00,265.00,-
KAPC,"Kapchorua Tea Kenya Plc
",85.00,85.00,85.00,85.50,-
LIMT,"Limuru Tea Plc
",490.00,490.00,490.00,490.00,-
SASN,"Sasini Plc
",19.60,20.25,19.75,19.60,"7,600"
WTK,"Williamson Tea Kenya Plc
",182.00,182.00,182.00,182.00,-
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.40,8.65,8.55,8.35,"169,300"
COOP,"Co-operative Bank of Kenya Ltd
",12.60,13.00,12.75,12.75,"335,500"
DTK,"Diamond Trust Bank Kenya Ltd
",135.00,137.00,137.00,135.00,"79,300"
EQTY,"Equity Group Holdings Plc
",30.50,32.00,31.00,30.75,"1,294,000"
HFCK,"HF Group Ltd
",14.00,14.80,14.35,14.80,"18,700"
IMH,"I & M Holdings Plc
",95.00,99.00,98.00,97.00,300
KCB,"KCB Group Plc
",28.25,29.00,29.00,28.00,"347,400"
NBK,"National Bank of Kenya Ltd
",6.70,7.00,6.85,6.70,"7,300"
NCBA,"NCBA Group Plc
",28.00,28.00,28.00,27.75,500
SBIC,"Stanbic Holdings Plc
",70.00,70.00,70.00,70.00,"7,700"
SCBK,"Standard Chartered Bank Kenya Ltd
",184.00,192.00,192.00,184.00,"13,200"
DCON,"Deacons (East Africa) Plc
",7.10,7.15,7.15,6.50,"1,100"
EVRD,"Eveready East Africa Ltd
",2.35,2.50,2.40,2.45,"42,600"
XPRS,"Express Kenya Plc
",3.25,3.30,3.30,3.60,"1,200"
KQ,"Kenya Airways Plc
",6.75,7.00,6.90,6.70,"1,430,300"
LKL,"Longhorn Publishers Plc
",5.00,5.10,5.10,5.10,"38,400"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,-
NMG,"Nation Media Group Plc
",100.00,106.00,101.00,106.00,"122,100"
SMER,"Sameer Africa Plc
",2.75,2.95,2.95,2.80,"63,800"
SGL,"Standard Group Plc
",22.50,22.50,22.50,22.50,-
TPSE,"TPS Eastern Africa (Serena) Ltd
",18.00,18.00,18.00,18.00,"4,600"
UCHM,"Uchumi Supermarket Plc
",3.45,3.55,3.55,3.50,"16,600"
SCAN,"WPP ScanGroup Plc
",18.20,18.55,18.25,18.50,"2,800"
ARM,"ARM Cement Plc
",25.50,25.75,25.75,25.50,"15,600"
BAMB,"Bamburi Cement Ltd
",159.00,160.00,160.00,160.00,"5,100"
CRWN,"Crown Paints Kenya Plc
",44.00,44.00,44.00,42.75,100
CABL,"East African Cables Plc
",6.20,6.50,6.25,6.25,"150,000"
PORT,"East African Portland Cement Ltd
",24.75,24.75,24.75,24.50,200
KENO,"KenolKobil Ltd
",11.80,12.10,12.05,11.85,"813,600"
KEGN,"Kenya Electricity Generating Company Plc
",5.75,5.90,5.85,5.85,"2,120,600"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.90,9.05,9.05,9.00,"36,200"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.45,18.00,17.50,17.45,"15,900"
UMME,"Umeme Ltd
",15.75,15.75,15.75,17.00,-
BRIT,"Britam Holdings Plc
",10.20,10.80,10.40,10.35,"13,500"
CIC,"CIC Insurance Group Ltd
",4.00,4.20,4.10,4.05,"354,200"
JUB,"Jubilee Holdings Ltd
",471.00,472.00,472.00,471.00,"1,800"
KNRE,"Kenya Re-Insurance Corporation Ltd
",20.75,21.50,21.50,21.00,"942,700"
LBTY,"Liberty Kenya Holdings Ltd
",14.50,14.60,14.55,14.50,400
SLAM,"Sanlam Kenya Plc
",34.00,34.00,34.00,34.50,"6,600"
CTUM,"Centum Investment Company Plc
",40.75,41.50,41.25,41.00,"1,150,900"
HAFR,"Home Afrika Ltd
",1.10,1.20,1.15,1.20,"312,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.00,3.20,3.05,2.95,"5,700"
TCL,"Trans-Century Plc
",7.00,7.50,7.40,7.55,"1,800"
NSE,"Nairobi Securities Exchange Plc
",15.10,16.00,15.40,15.20,"22,500"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",84.00,84.00,84.00,84.00,-
BAT,"British American Tobacco Kenya Plc
",832.00,832.00,832.00,844.00,100
CARB,"Carbacid Investments Plc
",14.00,14.90,14.50,14.10,"15,600"
EABL,"East African Breweries Ltd
",279.00,280.00,280.00,282.00,"3,000"
FTGH,"Flame Tree Group Holdings Ltd
",5.00,5.20,5.20,5.45,"1,100"
MSC,"Mumias Sugar Company Ltd
",1.05,1.10,1.10,1.05,"487,700"
UNGA,"Unga Group Ltd
",34.50,34.75,34.75,34.75,"5,900"
SCOM,"Safaricom Plc
",20.75,21.75,21.50,21.00,"18,369,800"
^N20I,"NSE 20-Share Index
","3,251.46","3,251.46","3,251.46","3,227.24",-
^N25I,"NSE 25-Share Index
","3,712.74","3,712.74","3,712.74","3,712.33",-
^NASI,"NSE All-Share Index
",141.50,141.50,141.50,138.31,-
