Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",18.75,18.75,18.75,18.75,-
KUKZ,"Kakuzi Plc
",280.00,280.00,280.00,280.00,-
KAPC,"Kapchorua Tea Kenya Plc
",80.00,80.00,80.00,79.00,100
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,530.00,-
SASN,"Sasini Plc
",18.75,20.00,18.80,19.10,"19,300"
WTK,"Williamson Tea Kenya Plc
",180.00,180.00,180.00,180.00,500
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.70,8.95,8.90,8.90,"942,600"
COOP,"Co-operative Bank of Kenya Ltd
",13.85,14.20,14.10,14.15,"79,300"
DTK,"Diamond Trust Bank Kenya Ltd
",133.00,133.00,133.00,134.00,-
EQTY,"Equity Group Holdings Plc
",31.25,32.00,31.75,32.00,"273,400"
HFCK,"HF Group Ltd
",14.20,14.55,14.55,14.55,"35,900"
IMH,"I & M Holdings Plc
",95.00,95.00,95.00,95.00,200
KCB,"KCB Group Plc
",30.25,30.75,30.75,30.75,"95,300"
NBK,"National Bank of Kenya Ltd
",7.35,7.70,7.50,7.75,"5,400"
NCBA,"NCBA Group Plc
",30.50,30.75,30.75,30.75,"7,400"
SBIC,"Stanbic Holdings Plc
",72.00,72.00,72.00,72.00,"1,000"
SCBK,"Standard Chartered Bank Kenya Ltd
",190.00,190.00,190.00,190.00,"4,200"
DCON,"Deacons (East Africa) Plc
",6.15,6.15,6.15,6.00,"1,000"
EVRD,"Eveready East Africa Ltd
",2.40,2.70,2.60,2.70,"11,400"
XPRS,"Express Kenya Plc
",3.25,3.30,3.30,3.25,500
KQ,"Kenya Airways Plc
",5.85,6.40,6.00,6.45,"467,700"
LKL,"Longhorn Publishers Plc
",5.00,5.10,5.10,5.00,"5,300"
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,100
NMG,"Nation Media Group Plc
",95.00,98.00,96.00,97.50,"37,400"
SMER,"Sameer Africa Plc
",2.70,2.80,2.75,2.90,"10,200"
SGL,"Standard Group Plc
",20.75,22.50,22.25,20.75,"1,200"
TPSE,"TPS Eastern Africa (Serena) Ltd
",18.55,19.50,19.40,19.50,900
UCHM,"Uchumi Supermarket Plc
",3.05,3.30,3.10,3.10,"24,500"
SCAN,"WPP ScanGroup Plc
",18.05,18.90,18.50,18.60,300
ARM,"ARM Cement Plc
",26.00,26.50,26.25,26.25,"56,700"
BAMB,"Bamburi Cement Ltd
",157.00,159.00,159.00,159.00,600
CRWN,"Crown Paints Kenya Plc
",42.50,42.50,42.50,42.50,"1,200"
CABL,"East African Cables Plc
",6.00,6.20,6.10,6.20,"7,700"
PORT,"East African Portland Cement Ltd
",20.00,20.00,20.00,20.25,-
KENO,"KenolKobil Ltd
",13.00,14.30,13.70,13.05,"1,037,800"
KEGN,"Kenya Electricity Generating Company Plc
",5.85,6.00,5.90,6.05,"3,812,000"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.90,9.15,9.00,9.10,"458,600"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.70,17.95,17.95,18.00,"6,300"
UMME,"Umeme Ltd
",15.50,15.50,15.50,15.50,-
BRIT,"Britam Holdings Plc
",10.00,10.30,10.10,10.10,"87,600"
CIC,"CIC Insurance Group Ltd
",4.00,4.15,4.05,4.00,"230,500"
JUB,"Jubilee Holdings Ltd
",473.00,473.00,473.00,473.00,500
KNRE,"Kenya Re-Insurance Corporation Ltd
",21.75,22.00,22.00,21.75,"60,700"
LBTY,"Liberty Kenya Holdings Ltd
",13.60,13.95,13.65,14.00,"2,600"
SLAM,"Sanlam Kenya Plc
",32.75,33.00,33.00,32.75,"4,200"
CTUM,"Centum Investment Company Plc
",40.00,41.00,40.75,40.25,"164,300"
HAFR,"Home Afrika Ltd
",1.15,1.20,1.20,1.25,"375,900"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.10,3.10,3.10,3.00,100
TCL,"Trans-Century Plc
",6.60,6.90,6.90,6.80,"6,500"
NSE,"Nairobi Securities Exchange Plc
",14.00,15.05,14.60,15.15,"600,200"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",85.00,85.00,85.00,85.00,-
BAT,"British American Tobacco Kenya Plc
",827.00,827.00,827.00,830.00,100
CARB,"Carbacid Investments Plc
",13.85,14.10,13.95,14.10,"2,800"
EABL,"East African Breweries Ltd
",255.00,260.00,260.00,261.00,"105,400"
FTGH,"Flame Tree Group Holdings Ltd
",5.40,5.40,5.40,5.45,100
MSC,"Mumias Sugar Company Ltd
",1.20,1.25,1.25,1.15,"812,900"
UNGA,"Unga Group Ltd
",34.00,34.50,34.25,33.00,"12,100"
SCOM,"Safaricom Plc
",19.95,20.25,20.25,20.00,"12,872,700"
^N25I,"NSE 25-Share Index
","3,672.43","3,672.43","3,672.43","3,675.03",-
