Code,Name,Day_low,Day_high,Price,Previous_price,Volume
EGAD,"Eaagads Ltd
",17.75,17.75,17.75,17.80,-
KUKZ,"Kakuzi Plc
",261.00,261.00,261.00,265.00,100
KAPC,"Kapchorua Tea Kenya Plc
",80.00,80.00,80.00,82.00,400
LIMT,"Limuru Tea Plc
",530.00,530.00,530.00,530.00,-
SASN,"Sasini Plc
",18.45,20.25,19.35,20.50,"18,400"
WTK,"Williamson Tea Kenya Plc
",180.00,182.00,181.00,182.00,"4,900"
CGEN,"Car and General (K) Ltd
",27.00,27.00,27.00,27.00,-
ABSA,"ABSA Bank Kenya Plc
",8.60,8.80,8.75,8.65,"95,700"
COOP,"Co-operative Bank of Kenya Ltd
",13.10,13.50,13.30,13.30,"71,600"
DTK,"Diamond Trust Bank Kenya Ltd
",133.00,133.00,133.00,133.00,-
EQTY,"Equity Group Holdings Plc
",31.50,32.50,32.25,31.50,"1,606,200"
HFCK,"HF Group Ltd
",14.45,14.50,14.50,14.55,"153,700"
IMH,"I & M Holdings Plc
",98.00,98.00,98.00,97.00,400
KCB,"KCB Group Plc
",30.00,31.00,30.75,30.00,"1,751,800"
NBK,"National Bank of Kenya Ltd
",7.10,7.30,7.20,7.10,"2,600"
NCBA,"NCBA Group Plc
",30.00,35.25,35.25,33.00,"6,276,300"
SBIC,"Stanbic Holdings Plc
",70.00,70.00,70.00,70.00,"4,300"
SCBK,"Standard Chartered Bank Kenya Ltd
",175.00,188.00,185.00,185.00,"2,000"
DCON,"Deacons (East Africa) Plc
",6.25,6.25,6.25,6.45,500
EVRD,"Eveready East Africa Ltd
",2.35,2.55,2.55,2.40,"254,800"
XPRS,"Express Kenya Plc
",3.15,3.15,3.15,3.25,400
KQ,"Kenya Airways Plc
",7.00,7.70,7.10,7.10,"355,800"
LKL,"Longhorn Publishers Plc
",4.90,5.15,5.15,4.90,700
NBV,"Nairobi Business Ventures Ltd
",7.50,7.50,7.50,7.50,200
NMG,"Nation Media Group Plc
",99.00,100.00,99.50,100.00,"9,200"
SMER,"Sameer Africa Plc
",2.90,3.00,2.95,3.05,"2,600"
SGL,"Standard Group Plc
",22.00,22.50,22.25,22.50,600
TPSE,"TPS Eastern Africa (Serena) Ltd
",19.00,19.00,19.00,18.00,100
UCHM,"Uchumi Supermarket Plc
",3.35,3.50,3.40,3.40,"6,700"
SCAN,"WPP ScanGroup Plc
",17.80,18.40,18.20,17.75,"1,046,000"
ARM,"ARM Cement Plc
",28.00,29.00,29.00,31.25,"4,800"
BAMB,"Bamburi Cement Ltd
",159.00,159.00,159.00,157.00,"12,500"
CRWN,"Crown Paints Kenya Plc
",47.00,47.00,47.00,47.00,100
CABL,"East African Cables Plc
",6.30,6.60,6.55,6.55,"2,300"
PORT,"East African Portland Cement Ltd
",24.75,26.50,25.50,27.00,"1,900"
KENO,"KenolKobil Ltd
",12.10,12.30,12.25,12.20,"26,100"
KEGN,"Kenya Electricity Generating Company Plc
",5.55,5.75,5.65,5.60,"79,400"
KPLC-P4,"KPLC-P4
",5.50,5.50,5.50,5.50,-
KPLC-P7,"KPLC-P7
",6.00,6.00,6.00,6.00,-
KPLC,"Kenya Power and Lighting Company Plc
",8.95,9.10,9.05,9.00,"28,000"
TOTL,"TotalEnergies Marketing Kenya Plc
",17.70,18.00,17.75,17.95,"8,600"
UMME,"Umeme Ltd
",15.75,15.75,15.75,15.75,-
BRIT,"Britam Holdings Plc
",10.00,10.30,10.20,10.05,"120,500"
CIC,"CIC Insurance Group Ltd
",4.10,4.30,4.20,4.15,"42,500"
JUB,"Jubilee Holdings Ltd
",476.00,476.00,476.00,476.00,-
KNRE,"Kenya Re-Insurance Corporation Ltd
",21.50,22.75,21.75,21.75,"22,300"
LBTY,"Liberty Kenya Holdings Ltd
",14.30,14.60,14.55,14.65,900
SLAM,"Sanlam Kenya Plc
",33.25,33.50,33.50,33.00,900
CTUM,"Centum Investment Company Plc
",40.25,41.00,40.75,41.00,"345,000"
HAFR,"Home Afrika Ltd
",1.10,1.20,1.15,1.20,"169,300"
KURV,"Kurwitu Ventures Ltd
","1,500.00","1,500.00","1,500.00","1,500.00",-
OCH,"Olympia Capital Holdings Ltd
",3.20,3.20,3.20,3.25,"7,200"
TCL,"Trans-Century Plc
",6.55,7.00,6.60,7.05,"2,200"
NSE,"Nairobi Securities Exchange Plc
",14.75,15.00,15.00,14.95,"34,300"
AMAC,"Africa Mega Agricorp Plc
",95.00,95.00,95.00,95.00,-
BOC,"BOC Kenya Plc
",84.00,84.00,84.00,84.00,-
BAT,"British American Tobacco Kenya Plc
",826.00,826.00,826.00,826.00,-
CARB,"Carbacid Investments Plc
",15.40,15.40,15.40,14.80,"10,300"
EABL,"East African Breweries Ltd
",263.00,270.00,270.00,266.00,"246,700"
FTGH,"Flame Tree Group Holdings Ltd
",5.00,5.00,5.00,5.05,200
MSC,"Mumias Sugar Company Ltd
",1.05,1.10,1.10,1.10,"238,700"
UNGA,"Unga Group Ltd
",34.50,34.50,34.50,34.50,700
SCOM,"Safaricom Plc
",20.25,21.00,20.50,21.00,"3,327,800"
^N20I,"NSE 20-Share Index
","3,268.41","3,268.41","3,268.41","3,264.26",-
^N25I,"NSE 25-Share Index
","3,708.65","3,708.65","3,708.65","3,692.36",-
^NASI,"NSE All-Share Index
",139.38,139.38,139.38,140.01,-
